,Daily_Return,Day_Since_EMA100Cross,Day_Since_EMA10Cross,Day_Since_EMA12Cross,Day_Since_EMA20Cross,Day_Since_EMA26Cross,Day_Since_EMA50Cross,Day_Since_SMA100Cross,Day_Since_SMA10Cross,Day_Since_SMA15Cross,Day_Since_SMA20Cross,Day_Since_SMA50Cross,Day_Since_SMA5Cross,EMA10,EMA100,EMA100Cross,EMA10Cross,EMA12,EMA12Cross,EMA20,EMA20Cross,EMA26,EMA26Cross,EMA50,EMA50Cross,MACD,MACD_Cross,SMA10,SMA100,SMA100Cross,SMA10Cross,SMA15,SMA15Cross,SMA20,SMA20Cross,SMA5,SMA50,SMA50Cross,SMA5Cross,Settle_Price,Time,Up-Down10,Up-Down100,Up-Down15,Up-Down20,Up-Down5,Up-Down50,Volume
2014-02-09,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,30.0,9.0,177.13113518453954,175.4775457943101,0.0,0.0,176.91623490939438,0.0,176.31920657649854,0.0,176.07559459918824,0.0,175.6774826126869,0.0,0.33485775440877996,0.0,176.7,175.3525,0.0,0.0,176.03333333333333,0.0,175.6875,0.0,177.85,175.315,0.0,0.0,178.0,1335,10.0,26.0,12.0,14.0,10.0,10.0,631.0
2014-02-10,-0.0056179775280898875,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,31.0,10.0,177.28911060553236,175.52749538254156,0.0,0.0,177.08296800025678,0.0,176.47928214064154,0.0,176.21814314739652,0.0,175.76856172591488,0.0,0.28723383765032484,0.0,177.05,175.365,0.0,0.0,176.26666666666668,0.0,175.9,0.0,178.0,175.28,0.0,0.0,178.0,1334,10.0,26.0,14.0,16.0,10.0,12.0,889.0
2014-02-11,-0.002824858757062147,11.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,12.0,12.0,32.0,11.0,177.23654504089012,175.55665388981797,0.0,1.0,177.07020369252498,1.0,176.5288743177233,0.0,176.2760584698116,0.0,175.8168534229378,0.0,0.17324336600275259,0.0,177.275,175.3775,0.0,1.0,176.5,0.0,176.0375,0.0,178.0,175.29,0.0,0.0,177.0,1333,12.0,26.0,14.0,18.0,10.0,14.0,613.0
2014-02-12,-0.00141643059490085,12.0,1.0,1.0,0.0,12.0,12.0,12.0,1.0,0.0,13.0,33.0,12.0,177.10262776072827,175.57533401081167,0.0,0.0,176.98248004752114,0.0,176.52612438270205,1.0,176.29264673130703,0.0,175.8436434847834,0.0,0.055145167602780765,0.0,177.4,175.385,0.0,0.0,176.61666666666667,1.0,176.175,0.0,177.8,175.285,0.0,0.0,176.5,1332,10.0,26.0,14.0,16.0,8.0,14.0,590.0
2014-02-13,0.0014184397163120568,13.0,2.0,2.0,1.0,0.0,13.0,13.0,2.0,1.0,14.0,34.0,13.0,176.94760453150494,175.58869373336987,0.0,0.0,176.86979080944096,0.0,176.4998268224447,0.0,176.28948771417316,1.0,175.85957903439973,0.0,-0.04350804267482444,-1.0,177.475,175.39,0.0,0.0,176.68333333333334,0.0,176.225,0.0,177.5,175.28,0.0,0.0,176.25,1331,8.0,26.0,12.0,14.0,6.0,14.0,709.0
2014-02-14,0.0,14.0,3.0,3.0,0.0,0.0,14.0,14.0,3.0,2.0,15.0,35.0,14.0,176.86622188941314,175.60673940201602,0.0,0.0,176.81289991568082,0.0,176.4998433155452,-1.0,176.305081216827,-1.0,175.88469358207033,0.0,-0.0927939512710465,0.0,177.5,175.3725,0.0,0.0,176.85,0.0,176.3125,0.0,177.15,175.315,0.0,0.0,176.5,1330,6.0,24.0,12.0,12.0,4.0,14.0,556.0
2014-02-15,0.0,15.0,4.0,4.0,1.0,1.0,15.0,15.0,4.0,3.0,16.0,36.0,15.0,176.79963609133802,175.62442773068898,0.0,0.0,176.76476146711454,0.0,176.49985823787424,0.0,176.3195196452102,0.0,175.90882324551856,0.0,-0.12429666257640848,0.0,177.425,175.37,0.0,0.0,176.98333333333332,0.0,176.4125,0.0,176.85,175.325,0.0,0.0,176.5,1329,6.0,26.0,12.0,12.0,4.0,14.0,556.0
2014-02-16,0.007082152974504249,16.0,5.0,5.0,2.0,2.0,16.0,16.0,5.0,4.0,0.0,37.0,16.0,176.74515680200383,175.6417657954278,0.0,0.0,176.7240289337123,0.0,176.49987173902906,0.0,176.3328885603798,0.0,175.9320066476551,0.0,-0.14271848891861183,0.0,177.275,175.3725,0.0,0.0,177.03333333333333,0.0,176.5125,1.0,176.55,175.35,0.0,0.0,176.5,1328,6.0,28.0,12.0,14.0,4.0,16.0,556.0
2014-02-17,0.0028129395218002813,17.0,0.0,0.0,3.0,3.0,17.0,17.0,0.0,0.0,0.0,38.0,0.0,176.92785556527588,175.68351300739954,0.0,-1.0,176.8818706362181,-1.0,176.61893157340725,0.0,176.43785977812945,0.0,176.0033005046098,0.0,-0.07187840332995354,0.0,177.125,175.375,0.0,-1.0,177.08333333333334,-1.0,176.575,-1.0,176.45,175.35,0.0,-1.0,177.75,1327,6.0,28.0,12.0,14.0,4.0,16.0,390.0
2014-02-18,0.005610098176718092,18.0,1.0,1.0,4.0,4.0,18.0,18.0,1.0,1.0,1.0,39.0,1.0,177.16824546249845,175.73433453200548,0.0,0.0,177.09235207679993,0.0,176.77427142355893,0.0,176.57209238715689,0.0,176.09140636717413,0.0,0.003496342579541567,1.0,177.1,175.39,0.0,0.0,177.21666666666667,0.0,176.6875,0.0,176.7,175.415,0.0,0.0,178.25,1326,6.0,28.0,12.0,16.0,4.0,18.0,848.0
2014-02-19,0.002789400278940028,19.0,2.0,2.0,5.0,5.0,19.0,19.0,2.0,2.0,2.0,40.0,2.0,177.54674628749873,175.80395166998557,0.0,0.0,177.4242979111384,0.0,177.0100550975057,0.0,176.77045591403416,0.0,176.2152727841477,0.0,0.10966292003260192,0.0,177.125,175.445,0.0,0.0,177.36666666666667,0.0,176.9125,0.0,177.1,175.45,0.0,0.0,179.25,1325,6.0,30.0,14.0,16.0,4.0,18.0,1402.0
2014-02-20,0.0013908205841446453,20.0,3.0,3.0,6.0,6.0,20.0,20.0,3.0,3.0,3.0,41.0,3.0,177.94733787158987,175.88209124087695,0.0,0.0,177.78209823250174,0.0,177.27100223107658,0.0,176.99116288336495,0.0,176.35388953771053,0.0,0.19740501765211083,0.0,177.25,175.5225,0.0,0.0,177.5,0.0,177.15,0.0,177.65,175.525,0.0,0.0,179.75,1324,6.0,32.0,14.0,18.0,4.0,20.0,545.0
2014-02-21,0.0,21.0,4.0,4.0,7.0,7.0,21.0,21.0,4.0,4.0,4.0,42.0,4.0,178.32054916766444,175.96363398858236,0.0,0.0,178.12331388903993,0.0,177.53090678049784,0.0,177.2140397068194,0.0,176.49687426172187,0.0,0.2525950805886923,0.0,177.425,175.6275,0.0,0.0,177.61666666666667,0.0,177.35,0.0,178.3,175.61,0.0,0.0,180.0,1323,6.0,34.0,14.0,18.0,4.0,20.0,568.0
2014-02-22,0.0,22.0,5.0,5.0,8.0,8.0,22.0,22.0,5.0,5.0,5.0,43.0,5.0,178.6259038644527,176.04356202841242,0.0,0.0,178.41203482918763,0.0,177.7660585156885,0.0,177.4204071359439,0.0,176.63425174165434,0.0,0.26795887328951395,0.0,177.725,175.745,0.0,0.0,177.75,0.0,177.5625,0.0,179.0,175.715,0.0,0.0,180.0,1322,6.0,36.0,14.0,18.0,6.0,22.0,568.0
2014-02-23,-0.008333333333333333,23.0,6.0,6.0,9.0,9.0,23.0,23.0,6.0,6.0,6.0,44.0,6.0,178.8757395254613,176.1219073347805,0.0,0.0,178.65633716315875,0.0,177.9788148475277,0.0,177.61148808883692,0.0,176.7662418694326,0.0,0.2569442034940822,0.0,178.075,175.8625,0.0,0.0,177.88333333333333,0.0,177.775,0.0,179.45,175.835,0.0,0.0,180.0,1321,6.0,36.0,14.0,18.0,8.0,24.0,568.0
2014-02-24,-0.0014005602240896359,24.0,0.0,0.0,10.0,10.0,24.0,24.0,7.0,7.0,7.0,45.0,0.0,178.8074232481047,176.16899827864623,0.0,1.0,178.63228529190357,1.0,178.02845152871555,0.0,177.6773037859601,0.0,176.83423238435682,0.0,0.1336613080925726,0.0,178.45,175.98,0.0,0.0,178.01666666666668,0.0,177.975,0.0,179.8,175.96,0.0,1.0,178.5,1320,8.0,36.0,14.0,18.0,10.0,26.0,531.0
2014-02-25,0.0,25.0,1.0,1.0,11.0,11.0,25.0,25.0,0.0,8.0,8.0,46.0,1.0,178.70607356663112,176.21020623352453,0.0,0.0,178.57347217007225,0.0,178.0495513831236,0.0,177.71972572774084,0.0,176.8897526830095,0.0,0.02594099558441676,0.0,178.65,176.08,0.0,1.0,178.05,0.0,178.0375,0.0,179.65,176.055,0.0,0.0,178.25,1319,8.0,34.0,12.0,18.0,8.0,24.0,488.0
2014-02-26,-0.001402524544179523,26.0,2.0,2.0,12.0,12.0,26.0,26.0,1.0,9.0,9.0,47.0,2.0,178.62315109997093,176.2505981892963,0.0,0.0,178.52370722083037,0.0,178.06864172758802,0.0,177.75900530346374,0.0,176.94309571504834,0.0,-0.05048282350428812,-1.0,178.825,176.17,0.0,0.0,178.06666666666666,0.0,178.05,0.0,179.35,176.12,0.0,0.0,178.25,1318,8.0,32.0,10.0,16.0,6.0,22.0,689.0
2014-02-27,-0.0056179775280898875,27.0,3.0,3.0,0.0,13.0,27.0,27.0,2.0,0.0,0.0,48.0,3.0,178.50985089997621,176.28523980931024,0.0,0.0,178.44313687916417,0.0,178.0621044201987,1.0,177.77685676246642,0.0,176.98454294190918,0.0,-0.11912369933854072,0.0,179.0,176.23,0.0,0.0,178.15,1.0,178.0625,1.0,179.0,176.185,0.0,0.0,178.0,1317,8.0,32.0,10.0,16.0,6.0,22.0,1242.0
2014-02-28,0.0,28.0,4.0,4.0,1.0,0.0,28.0,28.0,3.0,1.0,1.0,49.0,4.0,178.235332554526,176.29939347645262,0.0,0.0,178.22111582083122,0.0,177.960951618275,0.0,177.71931181709854,1.0,176.98514910105,0.0,-0.22687984984289344,0.0,179.025,176.26,0.0,0.0,178.25,0.0,178.0625,0.0,178.6,176.24,0.0,0.0,177.0,1316,6.0,30.0,8.0,14.0,4.0,20.0,557.0
2014-03-01,0.0,29.0,5.0,5.0,2.0,1.0,29.0,29.0,4.0,2.0,2.0,50.0,5.0,178.01072663552128,176.3132668729585,0.0,0.0,178.03325184839565,0.0,177.86943241653452,0.0,177.66602946027643,0.0,176.98573148924413,0.0,-0.28916917236507955,0.0,178.9,176.2875,0.0,0.0,178.3,0.0,178.0125,0.0,178.0,176.24,0.0,0.0,177.0,1315,4.0,30.0,6.0,12.0,2.0,18.0,557.0
2014-03-02,0.026836158192090395,30.0,6.0,6.0,3.0,2.0,30.0,30.0,5.0,3.0,3.0,51.0,6.0,177.8269581563356,176.3268655487415,0.0,0.0,177.87429002556556,0.0,177.78662932924553,0.0,177.61669394470042,0.0,176.98629103868555,0.0,-0.3190363836953237,0.0,178.675,176.315,0.0,0.0,178.33333333333334,0.0,177.9625,0.0,177.7,176.285,0.0,0.0,177.0,1314,4.0,30.0,6.0,12.0,2.0,20.0,557.0
2014-03-03,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,52.0,0.0,178.5402384915473,176.43425434975651,0.0,-1.0,178.47055309855548,-1.0,178.16409320265072,-1.0,177.9228647636115,-1.0,177.17310315481552,0.0,-0.023155303693184637,0.0,178.4,176.3425,0.0,-1.0,178.36666666666667,-1.0,177.9125,-1.0,177.45,176.37,0.0,-1.0,181.75,1313,4.0,30.0,6.0,12.0,2.0,22.0,3011.0
2014-03-04,0.0068775790921595595,32.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,1.0,1.0,53.0,1.0,179.12383149308417,176.53951663986035,0.0,0.0,178.9750833910854,0.0,178.5056081357316,0.0,178.20635626260324,0.0,177.35258930560707,0.0,0.15830679187599994,1.0,178.575,176.385,0.0,0.0,178.71666666666667,0.0,178.15,0.0,178.15,176.555,0.0,0.0,181.75,1312,4.0,30.0,8.0,12.0,2.0,24.0,776.0
2014-03-05,0.023224043715846996,33.0,2.0,2.0,2.0,2.0,33.0,33.0,2.0,2.0,2.0,54.0,2.0,179.8285894034325,176.66744700342747,0.0,0.0,179.59430133091843,0.0,178.9336454561381,0.0,178.56144098389188,0.0,177.57405639166168,0.0,0.33795200833629835,0.0,178.75,176.4375,0.0,0.0,178.98333333333332,0.0,178.4125,0.0,178.9,176.695,0.0,0.0,183.0,1311,4.0,32.0,10.0,12.0,2.0,24.0,1250.0
2014-03-06,0.010680907877169559,34.0,3.0,3.0,3.0,3.0,34.0,34.0,3.0,3.0,3.0,55.0,3.0,181.17793678462658,176.87700250831008,0.0,0.0,180.77210112616174,0.0,179.72567922222018,0.0,179.20503794804804,0.0,177.95350516061612,0.0,0.6977238715387643,0.0,179.05,176.525,0.0,0.0,179.3,0.0,178.75,0.0,180.1,176.88,0.0,0.0,187.25,1310,4.0,34.0,12.0,12.0,2.0,26.0,109.0
2014-03-07,-0.007926023778071334,35.0,4.0,4.0,4.0,4.0,35.0,35.0,4.0,4.0,4.0,56.0,4.0,182.6455846419672,177.12201235963067,0.0,0.0,182.0763932605984,0.0,180.63275739153255,0.0,179.9491092111556,0.0,178.396504958239,0.0,1.0063557942942976,0.0,179.925,176.645,0.0,0.0,179.83333333333334,0.0,179.2875,0.0,182.15,177.155,0.0,0.0,189.25,1309,4.0,34.0,12.0,12.0,4.0,28.0,534.0
2014-03-10,0.0,36.0,5.0,5.0,5.0,5.0,36.0,36.0,5.0,5.0,5.0,57.0,5.0,183.57366016160952,177.33246756043008,0.0,0.0,182.94925583589094,0.0,181.3105900209104,0.0,180.5269529732922,0.0,178.7633086853669,0.0,1.0410996859601855,0.0,181.025,176.79,0.0,0.0,180.46666666666667,0.0,179.925,0.0,184.6,177.46,0.0,0.0,187.75,1308,4.0,36.0,12.0,12.0,6.0,28.0,187.0
2014-03-11,0.011984021304926764,37.0,6.0,6.0,6.0,6.0,37.0,37.0,6.0,6.0,6.0,58.0,6.0,184.33299467768052,177.53875533151066,0.0,0.0,183.68783186113848,0.0,181.9238671617761,0.0,181.06199349378906,0.0,179.11572795260741,0.0,0.9957081525686888,0.0,181.975,176.92,0.0,0.0,180.98333333333332,0.0,180.4875,0.0,185.8,177.735,0.0,0.0,187.75,1307,4.0,34.0,10.0,10.0,4.0,26.0,273.0
2014-03-12,0.005263157894736842,38.0,7.0,7.0,7.0,7.0,38.0,38.0,7.0,7.0,7.0,59.0,7.0,185.3633592817386,177.78551265167877,0.0,0.0,184.65893465173255,0.0,182.69302267017835,0.0,181.72406804980469,0.0,179.54256215054437,0.0,1.04378910971771,0.0,182.95,177.05,0.0,0.0,181.5,0.0,180.9875,0.0,187.0,178.01,0.0,0.0,190.0,1306,6.0,34.0,10.0,12.0,6.0,26.0,202.0
2014-03-13,0.0013089005235602095,39.0,8.0,8.0,8.0,8.0,39.0,39.0,8.0,8.0,8.0,60.0,8.0,186.38820304869523,178.04718566847723,0.0,0.0,185.63448316685063,0.0,183.48416336825662,0.0,182.41117412018951,0.0,179.99187343875832,0.0,1.0657852435607675,0.0,184.25,177.215,0.0,0.0,182.16666666666666,0.0,181.575,0.0,188.4,178.33,0.0,0.0,191.0,1305,6.0,36.0,10.0,14.0,8.0,26.0,346.0
2014-03-14,-0.013071895424836602,40.0,9.0,9.0,9.0,9.0,40.0,40.0,9.0,9.0,9.0,61.0,9.0,187.27216613075063,178.30862753642816,0.0,0.0,186.49840883348898,0.0,184.22376685699408,0.0,183.06590196313843,0.0,180.4333685980227,0.0,1.019986453800163,0.0,185.65,177.3875,0.0,0.0,183.0,0.0,182.1625,0.0,189.15,178.675,0.0,0.0,191.25,1304,8.0,36.0,10.0,16.0,8.0,28.0,231.0
2014-03-17,0.003973509933774834,41.0,10.0,10.0,10.0,10.0,41.0,41.0,10.0,10.0,10.0,62.0,0.0,187.5408631978869,178.51538738719196,0.0,0.0,186.84480747449066,0.0,184.6548366801375,0.0,183.48694626216522,0.0,180.75951100594338,0.0,0.7562726366200465,0.0,187.075,177.555,0.0,0.0,183.86666666666667,0.0,182.7375,0.0,189.55,178.995,0.0,1.0,188.75,1303,10.0,36.0,10.0,16.0,8.0,28.0,250.0
2014-03-18,0.013192612137203167,42.0,11.0,11.0,11.0,11.0,42.0,42.0,11.0,11.0,11.0,63.0,1.0,187.8970698891802,178.7329044686337,0.0,0.0,187.25329863226133,0.0,185.11628080583867,0.0,183.932357650153,0.0,181.1022752802201,0.0,0.5754819251223524,0.0,187.775,177.665,0.0,0.0,184.56666666666666,0.0,183.175,0.0,189.75,179.285,0.0,0.0,189.5,1302,8.0,34.0,8.0,14.0,6.0,28.0,94.0
2014-03-19,-0.0026041666666666665,43.0,12.0,12.0,12.0,12.0,43.0,43.0,12.0,12.0,12.0,64.0,0.0,188.6430571820565,178.99561923163105,0.0,0.0,187.9835603811442,0.0,185.7718731100445,0.0,184.5299607871787,0.0,181.52963703393698,0.0,0.5665124295836041,0.0,188.55,177.7975,0.0,0.0,185.33333333333334,0.0,183.65,0.0,190.1,179.565,0.0,-1.0,192.0,1301,8.0,36.0,8.0,14.0,6.0,28.0,204.0
2014-03-20,-0.0026109660574412533,44.0,13.0,13.0,13.0,13.0,44.0,44.0,13.0,13.0,13.0,65.0,1.0,189.1625013307735,179.2432307319948,0.0,0.0,188.5245510917374,0.0,186.31740900432598,0.0,185.04625998812844,0.0,181.9206316600571,0.0,0.4729631513816632,0.0,189.45,177.955,0.0,0.0,186.33333333333334,0.0,184.25,0.0,190.5,179.915,0.0,0.0,191.5,1300,8.0,36.0,8.0,14.0,6.0,30.0,143.0
2014-03-21,0.002617801047120419,45.0,14.0,14.0,14.0,14.0,45.0,45.0,14.0,14.0,14.0,66.0,2.0,189.4965919979056,179.47603804423252,0.0,0.0,188.90538938531625,0.0,186.76337005153303,0.0,185.48727776678558,0.0,182.276685320447,0.0,0.3302269330426957,0.0,189.875,178.1075,0.0,0.0,187.3,0.0,184.9,0.0,190.6,180.255,0.0,0.0,191.0,1299,6.0,34.0,8.0,12.0,4.0,28.0,156.0
2014-03-24,-0.0026109660574412533,46.0,15.0,15.0,15.0,15.0,46.0,46.0,15.0,15.0,15.0,67.0,3.0,189.8608479982864,179.71413630078237,0.0,0.0,189.30456024911376,0.0,187.21447766567275,0.0,185.93266459887553,0.0,182.63838393533143,0.0,0.2272087718002016,0.0,190.05,178.255,0.0,0.0,188.23333333333332,0.0,185.5375,0.0,190.55,180.585,0.0,0.0,191.5,1298,4.0,32.0,8.0,10.0,2.0,26.0,121.0
2014-03-25,-0.0013089005235602095,47.0,16.0,16.0,16.0,16.0,47.0,47.0,16.0,16.0,16.0,68.0,0.0,190.06796654405252,179.93761875027184,0.0,0.0,189.5653971338655,0.0,187.57500360227533,0.0,186.3080227767366,0.0,182.96629044767138,0.0,0.09014998295269416,0.0,190.425,178.415,0.0,0.0,188.88333333333333,0.0,186.2,0.0,191.1,180.91,0.0,1.0,191.0,1297,4.0,34.0,8.0,10.0,4.0,26.0,132.0
2014-03-26,0.001310615989515072,48.0,17.0,17.0,17.0,17.0,48.0,48.0,17.0,17.0,17.0,69.0,1.0,190.19197262695207,180.1517253096724,0.0,0.0,189.74764372865542,0.0,187.87738421158244,0.0,186.63705812660797,0.0,183.2715339595274,0.0,-0.04531101770300072,-1.0,190.75,178.565,0.0,0.0,189.5,0.0,186.85,0.0,191.4,181.22,0.0,0.0,190.75,1296,2.0,32.0,8.0,8.0,2.0,24.0,83.0
2014-03-27,-0.002617801047120419,49.0,18.0,18.0,18.0,18.0,49.0,49.0,18.0,18.0,18.0,70.0,2.0,190.33888669477895,180.36654263027296,0.0,0.0,189.94031392424688,0.0,188.17477619143173,0.0,186.96023900611848,0.0,183.57461105915377,0.0,-0.14065736129764517,0.0,190.825,178.7125,0.0,0.0,190.01666666666668,0.0,187.5375,0.0,191.15,181.56,0.0,0.0,191.0,1295,2.0,30.0,8.0,6.0,0.0,24.0,175.0
2014-03-28,0.0013123359580052493,50.0,19.0,19.0,19.0,19.0,50.0,50.0,0.0,19.0,19.0,71.0,3.0,190.36818002300095,180.56720515244578,0.0,0.0,190.02641947436274,0.0,188.39622607796204,0.0,187.22244352418377,0.0,183.84619493918694,0.0,-0.253405063397659,0.0,190.825,178.85,0.0,1.0,190.26666666666668,0.0,188.2375,0.0,191.05,181.89,0.0,0.0,190.5,1294,2.0,30.0,8.0,6.0,0.0,24.0,227.0
2014-03-31,0.005242463958060288,51.0,20.0,20.0,20.0,20.0,51.0,51.0,1.0,20.0,20.0,72.0,4.0,190.43760183700078,180.76884465437755,0.0,0.0,190.13773955523,0.0,188.62039502291805,0.0,187.48374400387385,0.0,184.11693239255217,0.0,-0.3227083697763713,0.0,190.75,178.9825,0.0,0.0,190.35,0.0,188.9125,0.0,190.95,182.185,0.0,0.0,190.75,1293,0.0,28.0,6.0,6.0,-2.0,22.0,221.0
2014-04-01,-0.007822685788787484,52.0,21.0,21.0,21.0,21.0,52.0,52.0,2.0,21.0,21.0,73.0,0.0,190.67621968481882,180.98629327508294,0.0,0.0,190.38577962365616,0.0,188.918452639783,0.0,187.79976296654985,0.0,184.41626837715796,0.0,-0.312549811220975,0.0,190.95,179.1175,0.0,0.0,190.55,0.0,189.3625,0.0,190.8,182.485,0.0,-1.0,191.75,1292,0.0,28.0,6.0,8.0,0.0,22.0,210.0
2014-04-02,0.005256241787122208,53.0,0.0,0.0,22.0,22.0,53.0,53.0,0.0,0.0,22.0,74.0,0.0,190.59872519666993,181.16973301221,0.0,1.0,190.364890450786,1.0,189.0452666740894,0.0,187.98126200606467,0.0,184.64504216628902,0.0,-0.4119504188847709,0.0,191.175,179.2525,0.0,1.0,190.81666666666666,1.0,189.8625,0.0,190.95,182.805,0.0,1.0,190.25,1291,0.0,28.0,6.0,8.0,0.0,22.0,94.0
2014-04-03,-0.006535947712418301,54.0,0.0,0.0,23.0,23.0,54.0,54.0,0.0,0.0,23.0,75.0,0.0,190.7171387972754,181.36934225949298,0.0,-1.0,190.50106115066507,-1.0,189.25524127655706,0.0,188.2233907463562,0.0,184.9040601205522,0.0,-0.41432676743777375,0.0,191.0,179.345,0.0,-1.0,190.83333333333334,-1.0,190.225,0.0,190.85,183.09,0.0,-1.0,191.25,1290,0.0,26.0,4.0,8.0,-2.0,20.0,325.0
