,0,1
0,2.4983163,2017-01-11T00:00:00.000000000
1,2.5097861,2017-01-12T00:00:00.000000000
2,2.5283058,2017-01-13T00:00:00.000000000
3,2.5459244,2017-01-17T00:00:00.000000000
4,2.565002,2017-01-18T00:00:00.000000000
5,2.581726,2017-01-19T00:00:00.000000000
6,2.5896506,2017-01-20T00:00:00.000000000
7,2.5963736,2017-01-23T00:00:00.000000000
8,2.6069589,2017-01-24T00:00:00.000000000
9,2.6160004,2017-01-25T00:00:00.000000000
10,2.625339,2017-01-26T00:00:00.000000000
11,2.6373065,2017-01-27T00:00:00.000000000
12,2.6453657,2017-01-30T00:00:00.000000000
13,2.6500823,2017-01-31T00:00:00.000000000
14,2.6579623,2017-02-01T00:00:00.000000000
15,2.669966,2017-02-02T00:00:00.000000000
16,2.680622,2017-02-03T00:00:00.000000000
17,2.6844435,2017-02-06T00:00:00.000000000
18,2.6807055,2017-02-07T00:00:00.000000000
19,2.6780596,2017-02-08T00:00:00.000000000
20,2.6770215,2017-02-09T00:00:00.000000000
21,2.6718333,2017-02-10T00:00:00.000000000
22,2.6627252,2017-02-13T00:00:00.000000000
23,2.6662688,2017-02-14T00:00:00.000000000
24,2.6845202,2017-02-15T00:00:00.000000000
25,2.7007136,2017-02-16T00:00:00.000000000
26,2.7136803,2017-02-17T00:00:00.000000000
27,2.7256663,2017-02-21T00:00:00.000000000
28,2.7357745,2017-02-22T00:00:00.000000000
29,2.7413857,2017-02-23T00:00:00.000000000
30,2.7436898,2017-02-24T00:00:00.000000000
31,2.7391152,2017-02-27T00:00:00.000000000
32,2.7303002,2017-02-28T00:00:00.000000000
33,2.7240815,2017-03-01T00:00:00.000000000
34,2.7202103,2017-03-02T00:00:00.000000000
35,2.7153783,2017-03-03T00:00:00.000000000
36,2.7099504,2017-03-06T00:00:00.000000000
37,2.7071686,2017-03-07T00:00:00.000000000
38,2.7031245,2017-03-08T00:00:00.000000000
39,2.6913335,2017-03-09T00:00:00.000000000
40,2.6734285,2017-03-10T00:00:00.000000000
41,2.6537247,2017-03-13T00:00:00.000000000
42,2.6346242,2017-03-14T00:00:00.000000000
43,2.6202,2017-03-15T00:00:00.000000000
44,2.610691,2017-03-16T00:00:00.000000000
45,2.6078563,2017-03-17T00:00:00.000000000
46,2.613233,2017-03-20T00:00:00.000000000
47,2.624311,2017-03-21T00:00:00.000000000
48,2.6349041,2017-03-22T00:00:00.000000000
49,2.6368484,2017-03-23T00:00:00.000000000
50,2.6328845,2017-03-24T00:00:00.000000000
51,2.6322372,2017-03-27T00:00:00.000000000
52,2.6316783,2017-03-28T00:00:00.000000000
53,2.6260755,2017-03-29T00:00:00.000000000
54,2.6248937,2017-03-30T00:00:00.000000000
55,2.632734,2017-03-31T00:00:00.000000000
56,2.641499,2017-04-03T00:00:00.000000000
57,2.645516,2017-04-04T00:00:00.000000000
58,2.6429856,2017-04-05T00:00:00.000000000
59,2.637325,2017-04-06T00:00:00.000000000
60,2.6371956,2017-04-07T00:00:00.000000000
61,2.6409726,2017-04-10T00:00:00.000000000
62,2.640649,2017-04-11T00:00:00.000000000
63,2.6347446,2017-04-12T00:00:00.000000000
64,2.6289384,2017-04-13T00:00:00.000000000
65,2.620312,2017-04-17T00:00:00.000000000
66,2.6043866,2017-04-18T00:00:00.000000000
67,2.5920572,2017-04-19T00:00:00.000000000
68,2.5814483,2017-04-20T00:00:00.000000000
69,2.5655081,2017-04-21T00:00:00.000000000
70,2.5522552,2017-04-24T00:00:00.000000000
71,2.5456448,2017-04-25T00:00:00.000000000
72,2.5406637,2017-04-26T00:00:00.000000000
73,2.5378911,2017-04-27T00:00:00.000000000
74,2.542293,2017-04-28T00:00:00.000000000
75,2.5504847,2017-05-01T00:00:00.000000000
76,2.558208,2017-05-02T00:00:00.000000000
77,2.572036,2017-05-03T00:00:00.000000000
78,2.5888634,2017-05-04T00:00:00.000000000
79,2.5904412,2017-05-05T00:00:00.000000000
80,2.573621,2017-05-08T00:00:00.000000000
81,2.5577393,2017-05-09T00:00:00.000000000
82,2.5474422,2017-05-10T00:00:00.000000000
83,2.5294852,2017-05-11T00:00:00.000000000
84,2.5103145,2017-05-12T00:00:00.000000000
85,2.5013754,2017-05-15T00:00:00.000000000
86,2.5013647,2017-05-16T00:00:00.000000000
87,2.5020003,2017-05-17T00:00:00.000000000
88,2.5053697,2017-05-18T00:00:00.000000000
89,2.5109923,2017-05-19T00:00:00.000000000
90,2.513668,2017-05-22T00:00:00.000000000
91,2.519218,2017-05-23T00:00:00.000000000
92,2.5308952,2017-05-24T00:00:00.000000000
93,2.5422988,2017-05-25T00:00:00.000000000
94,2.5493822,2017-05-26T00:00:00.000000000
95,2.5555391,2017-05-30T00:00:00.000000000
