,0,1
0,441.57758,2017-01-11T00:00:00.000000000
1,444.78256,2017-01-12T00:00:00.000000000
2,448.95544,2017-01-13T00:00:00.000000000
3,453.21707,2017-01-17T00:00:00.000000000
4,457.85336,2017-01-18T00:00:00.000000000
5,463.20193,2017-01-19T00:00:00.000000000
6,468.4477,2017-01-20T00:00:00.000000000
7,471.49213,2017-01-23T00:00:00.000000000
8,473.44504,2017-01-24T00:00:00.000000000
9,477.6073,2017-01-25T00:00:00.000000000
10,479.69156,2017-01-26T00:00:00.000000000
11,478.10272,2017-01-27T00:00:00.000000000
12,477.29428,2017-01-30T00:00:00.000000000
13,477.18484,2017-01-31T00:00:00.000000000
14,474.4792,2017-02-01T00:00:00.000000000
15,470.85977,2017-02-02T00:00:00.000000000
16,470.58658,2017-02-03T00:00:00.000000000
17,471.54874,2017-02-06T00:00:00.000000000
18,469.98303,2017-02-07T00:00:00.000000000
19,467.76282,2017-02-08T00:00:00.000000000
20,467.72177,2017-02-09T00:00:00.000000000
21,469.63214,2017-02-10T00:00:00.000000000
22,471.25812,2017-02-13T00:00:00.000000000
23,473.43774,2017-02-14T00:00:00.000000000
24,477.38266,2017-02-15T00:00:00.000000000
25,481.41272,2017-02-16T00:00:00.000000000
26,485.22995,2017-02-17T00:00:00.000000000
27,488.52258,2017-02-21T00:00:00.000000000
28,489.41144,2017-02-22T00:00:00.000000000
29,487.96875,2017-02-23T00:00:00.000000000
30,487.9124,2017-02-24T00:00:00.000000000
31,488.80438,2017-02-27T00:00:00.000000000
32,486.70117,2017-02-28T00:00:00.000000000
33,482.10117,2017-03-01T00:00:00.000000000
34,479.2569,2017-03-02T00:00:00.000000000
35,479.93924,2017-03-03T00:00:00.000000000
36,480.11642,2017-03-06T00:00:00.000000000
37,478.30875,2017-03-07T00:00:00.000000000
38,478.32782,2017-03-08T00:00:00.000000000
39,481.1131,2017-03-09T00:00:00.000000000
40,481.63654,2017-03-10T00:00:00.000000000
41,478.66702,2017-03-13T00:00:00.000000000
42,475.61487,2017-03-14T00:00:00.000000000
43,473.09756,2017-03-15T00:00:00.000000000
44,469.43683,2017-03-16T00:00:00.000000000
45,468.55084,2017-03-17T00:00:00.000000000
46,471.63876,2017-03-20T00:00:00.000000000
47,474.13327,2017-03-21T00:00:00.000000000
48,474.66458,2017-03-22T00:00:00.000000000
49,475.01163,2017-03-23T00:00:00.000000000
50,475.27054,2017-03-24T00:00:00.000000000
51,473.95236,2017-03-27T00:00:00.000000000
52,471.8502,2017-03-28T00:00:00.000000000
53,470.48428,2017-03-29T00:00:00.000000000
54,469.52002,2017-03-30T00:00:00.000000000
55,469.06064,2017-03-31T00:00:00.000000000
56,468.82996,2017-04-03T00:00:00.000000000
57,468.45224,2017-04-04T00:00:00.000000000
58,468.77936,2017-04-05T00:00:00.000000000
59,469.3427,2017-04-06T00:00:00.000000000
60,469.86362,2017-04-07T00:00:00.000000000
61,469.78146,2017-04-10T00:00:00.000000000
62,468.869,2017-04-11T00:00:00.000000000
63,468.65027,2017-04-12T00:00:00.000000000
64,469.9899,2017-04-13T00:00:00.000000000
65,471.52698,2017-04-17T00:00:00.000000000
66,471.83774,2017-04-18T00:00:00.000000000
67,470.99466,2017-04-19T00:00:00.000000000
68,470.30222,2017-04-20T00:00:00.000000000
69,469.94412,2017-04-21T00:00:00.000000000
70,467.63058,2017-04-24T00:00:00.000000000
71,463.77643,2017-04-25T00:00:00.000000000
72,461.05576,2017-04-26T00:00:00.000000000
73,460.111,2017-04-27T00:00:00.000000000
74,459.47946,2017-04-28T00:00:00.000000000
75,458.83655,2017-05-01T00:00:00.000000000
76,459.16632,2017-05-02T00:00:00.000000000
77,462.6617,2017-05-03T00:00:00.000000000
78,469.20688,2017-05-04T00:00:00.000000000
79,474.61877,2017-05-05T00:00:00.000000000
80,475.77286,2017-05-08T00:00:00.000000000
81,474.70944,2017-05-09T00:00:00.000000000
82,473.8719,2017-05-10T00:00:00.000000000
83,471.3832,2017-05-11T00:00:00.000000000
84,467.6359,2017-05-12T00:00:00.000000000
85,465.82977,2017-05-15T00:00:00.000000000
86,465.31207,2017-05-16T00:00:00.000000000
87,465.46402,2017-05-17T00:00:00.000000000
88,467.03265,2017-05-18T00:00:00.000000000
89,469.0439,2017-05-19T00:00:00.000000000
90,470.87784,2017-05-22T00:00:00.000000000
91,473.3278,2017-05-23T00:00:00.000000000
92,476.88348,2017-05-24T00:00:00.000000000
93,479.2738,2017-05-25T00:00:00.000000000
94,479.90536,2017-05-26T00:00:00.000000000
95,480.61078,2017-05-30T00:00:00.000000000
96,482.45795,2017-05-31T00:00:00.000000000
97,483.4692,2017-06-01T00:00:00.000000000
98,482.62225,2017-06-02T00:00:00.000000000
99,481.9162,2017-06-05T00:00:00.000000000
100,482.1543,2017-06-06T00:00:00.000000000
101,481.459,2017-06-07T00:00:00.000000000
102,480.99374,2017-06-08T00:00:00.000000000
103,483.4907,2017-06-09T00:00:00.000000000
104,488.47592,2017-06-12T00:00:00.000000000
105,492.084,2017-06-13T00:00:00.000000000
106,491.8804,2017-06-14T00:00:00.000000000
107,491.50714,2017-06-15T00:00:00.000000000
108,493.41364,2017-06-16T00:00:00.000000000
109,496.41006,2017-06-19T00:00:00.000000000
110,500.97952,2017-06-20T00:00:00.000000000
111,507.44458,2017-06-21T00:00:00.000000000
112,514.04596,2017-06-22T00:00:00.000000000
113,518.00116,2017-06-23T00:00:00.000000000
114,517.9511,2017-06-26T00:00:00.000000000
115,514.66284,2017-06-27T00:00:00.000000000
116,510.08926,2017-06-28T00:00:00.000000000
117,505.868,2017-06-29T00:00:00.000000000
118,504.238,2017-06-30T00:00:00.000000000
119,507.8606,2017-07-03T00:00:00.000000000
120,520.46454,2017-07-05T00:00:00.000000000
121,545.06287,2017-07-06T00:00:00.000000000
122,572.394,2017-07-07T00:00:00.000000000
123,584.3751,2017-07-10T00:00:00.000000000
124,579.9151,2017-07-11T00:00:00.000000000
125,575.5693,2017-07-12T00:00:00.000000000
126,577.8321,2017-07-13T00:00:00.000000000
127,573.7202,2017-07-14T00:00:00.000000000
128,559.35614,2017-07-17T00:00:00.000000000
129,550.13873,2017-07-18T00:00:00.000000000
130,550.5893,2017-07-19T00:00:00.000000000
131,552.89746,2017-07-20T00:00:00.000000000
132,551.6733,2017-07-21T00:00:00.000000000
133,550.8451,2017-07-24T00:00:00.000000000
134,553.0223,2017-07-25T00:00:00.000000000
135,553.6524,2017-07-26T00:00:00.000000000
136,549.0926,2017-07-27T00:00:00.000000000
137,543.0826,2017-07-28T00:00:00.000000000
138,539.55414,2017-07-31T00:00:00.000000000
