,0,1
0,16.405594,2017-01-11T00:00:00.000000000
1,16.516516,2017-01-12T00:00:00.000000000
2,16.626873,2017-01-13T00:00:00.000000000
3,16.704737,2017-01-17T00:00:00.000000000
4,16.736483,2017-01-18T00:00:00.000000000
5,16.794495,2017-01-19T00:00:00.000000000
6,16.904507,2017-01-20T00:00:00.000000000
7,16.98751,2017-01-23T00:00:00.000000000
8,17.015667,2017-01-24T00:00:00.000000000
9,17.030764,2017-01-25T00:00:00.000000000
10,17.074572,2017-01-26T00:00:00.000000000
11,17.094538,2017-01-27T00:00:00.000000000
12,17.056112,2017-01-30T00:00:00.000000000
13,17.02052,2017-01-31T00:00:00.000000000
14,17.023,2017-02-01T00:00:00.000000000
15,17.07925,2017-02-02T00:00:00.000000000
16,17.158064,2017-02-03T00:00:00.000000000
17,17.229712,2017-02-06T00:00:00.000000000
18,17.300087,2017-02-07T00:00:00.000000000
19,17.370123,2017-02-08T00:00:00.000000000
20,17.448027,2017-02-09T00:00:00.000000000
21,17.502811,2017-02-10T00:00:00.000000000
22,17.5395,2017-02-13T00:00:00.000000000
23,17.584698,2017-02-14T00:00:00.000000000
24,17.632717,2017-02-15T00:00:00.000000000
25,17.665497,2017-02-16T00:00:00.000000000
26,17.69034,2017-02-17T00:00:00.000000000
27,17.72563,2017-02-21T00:00:00.000000000
28,17.761847,2017-02-22T00:00:00.000000000
29,17.7787,2017-02-23T00:00:00.000000000
30,17.78279,2017-02-24T00:00:00.000000000
31,17.794804,2017-02-27T00:00:00.000000000
32,17.829178,2017-02-28T00:00:00.000000000
33,17.870995,2017-03-01T00:00:00.000000000
34,17.91001,2017-03-02T00:00:00.000000000
35,17.945927,2017-03-03T00:00:00.000000000
36,17.92913,2017-03-06T00:00:00.000000000
37,17.85817,2017-03-07T00:00:00.000000000
38,17.771025,2017-03-08T00:00:00.000000000
39,17.682642,2017-03-09T00:00:00.000000000
40,17.577044,2017-03-10T00:00:00.000000000
41,17.434147,2017-03-13T00:00:00.000000000
42,17.283777,2017-03-14T00:00:00.000000000
43,17.143127,2017-03-15T00:00:00.000000000
44,17.011518,2017-03-16T00:00:00.000000000
45,16.89724,2017-03-17T00:00:00.000000000
46,16.833939,2017-03-20T00:00:00.000000000
47,16.851027,2017-03-21T00:00:00.000000000
48,16.933811,2017-03-22T00:00:00.000000000
49,17.043756,2017-03-23T00:00:00.000000000
50,17.148548,2017-03-24T00:00:00.000000000
51,17.24275,2017-03-27T00:00:00.000000000
52,17.316725,2017-03-28T00:00:00.000000000
53,17.405256,2017-03-29T00:00:00.000000000
54,17.52876,2017-03-30T00:00:00.000000000
55,17.653109,2017-03-31T00:00:00.000000000
56,17.752726,2017-04-03T00:00:00.000000000
57,17.822018,2017-04-04T00:00:00.000000000
58,17.86619,2017-04-05T00:00:00.000000000
59,17.891104,2017-04-06T00:00:00.000000000
60,17.893564,2017-04-07T00:00:00.000000000
61,17.885748,2017-04-10T00:00:00.000000000
62,17.873661,2017-04-11T00:00:00.000000000
63,17.839664,2017-04-12T00:00:00.000000000
64,17.816149,2017-04-13T00:00:00.000000000
65,17.814594,2017-04-17T00:00:00.000000000
66,17.842701,2017-04-18T00:00:00.000000000
67,17.88509,2017-04-19T00:00:00.000000000
68,17.90872,2017-04-20T00:00:00.000000000
69,17.915249,2017-04-21T00:00:00.000000000
70,17.894094,2017-04-24T00:00:00.000000000
71,17.846859,2017-04-25T00:00:00.000000000
72,17.782589,2017-04-26T00:00:00.000000000
73,17.698597,2017-04-27T00:00:00.000000000
74,17.598976,2017-04-28T00:00:00.000000000
75,17.492517,2017-05-01T00:00:00.000000000
76,17.387983,2017-05-02T00:00:00.000000000
77,17.26671,2017-05-03T00:00:00.000000000
78,17.123419,2017-05-04T00:00:00.000000000
79,16.960123,2017-05-05T00:00:00.000000000
80,16.780016,2017-05-08T00:00:00.000000000
81,16.59236,2017-05-09T00:00:00.000000000
82,16.408958,2017-05-10T00:00:00.000000000
83,16.243994,2017-05-11T00:00:00.000000000
84,16.105894,2017-05-12T00:00:00.000000000
85,16.016455,2017-05-15T00:00:00.000000000
86,15.993114,2017-05-16T00:00:00.000000000
87,16.042332,2017-05-17T00:00:00.000000000
88,16.152357,2017-05-18T00:00:00.000000000
89,16.310684,2017-05-19T00:00:00.000000000
90,16.452951,2017-05-22T00:00:00.000000000
91,16.54621,2017-05-23T00:00:00.000000000
92,16.645285,2017-05-24T00:00:00.000000000
93,16.765156,2017-05-25T00:00:00.000000000
94,16.870218,2017-05-26T00:00:00.000000000
95,16.930603,2017-05-30T00:00:00.000000000
96,16.989922,2017-05-31T00:00:00.000000000
97,17.089201,2017-06-01T00:00:00.000000000
98,17.185732,2017-06-02T00:00:00.000000000
99,17.240932,2017-06-05T00:00:00.000000000
100,17.281565,2017-06-06T00:00:00.000000000
101,17.335646,2017-06-07T00:00:00.000000000
102,17.405216,2017-06-08T00:00:00.000000000
103,17.460737,2017-06-09T00:00:00.000000000
104,17.476395,2017-06-12T00:00:00.000000000
105,17.457243,2017-06-13T00:00:00.000000000
106,17.388964,2017-06-14T00:00:00.000000000
107,17.278917,2017-06-15T00:00:00.000000000
108,17.177155,2017-06-16T00:00:00.000000000
109,17.078417,2017-06-19T00:00:00.000000000
110,16.97256,2017-06-20T00:00:00.000000000
111,16.855204,2017-06-21T00:00:00.000000000
112,16.732891,2017-06-22T00:00:00.000000000
113,16.628738,2017-06-23T00:00:00.000000000
114,16.536924,2017-06-26T00:00:00.000000000
115,16.48641,2017-06-27T00:00:00.000000000
116,16.477076,2017-06-28T00:00:00.000000000
117,16.49566,2017-06-29T00:00:00.000000000
118,16.54396,2017-06-30T00:00:00.000000000
119,16.598906,2017-07-03T00:00:00.000000000
120,16.633642,2017-07-05T00:00:00.000000000
121,16.585865,2017-07-06T00:00:00.000000000
122,16.450699,2017-07-07T00:00:00.000000000
123,16.294098,2017-07-10T00:00:00.000000000
124,16.11022,2017-07-11T00:00:00.000000000
125,15.913853,2017-07-12T00:00:00.000000000
126,15.742113,2017-07-13T00:00:00.000000000
127,15.644212,2017-07-14T00:00:00.000000000
128,15.611187,2017-07-17T00:00:00.000000000
129,15.604305,2017-07-18T00:00:00.000000000
130,15.659641,2017-07-19T00:00:00.000000000
131,15.785075,2017-07-20T00:00:00.000000000
132,15.933596,2017-07-21T00:00:00.000000000
133,16.043854,2017-07-24T00:00:00.000000000
134,16.142519,2017-07-25T00:00:00.000000000
135,16.242746,2017-07-26T00:00:00.000000000
136,16.33017,2017-07-27T00:00:00.000000000
137,16.380114,2017-07-28T00:00:00.000000000
138,16.407139,2017-07-31T00:00:00.000000000
139,16.459759,2017-08-01T00:00:00.000000000
140,16.536911,2017-08-02T00:00:00.000000000
