,0,1
0,55.342735,2017-01-11T00:00:00.000000000
1,55.05021,2017-01-12T00:00:00.000000000
2,54.88417,2017-01-13T00:00:00.000000000
3,54.884766,2017-01-17T00:00:00.000000000
4,54.728664,2017-01-18T00:00:00.000000000
5,54.461246,2017-01-19T00:00:00.000000000
6,54.25346,2017-01-20T00:00:00.000000000
7,54.100628,2017-01-23T00:00:00.000000000
8,53.985573,2017-01-24T00:00:00.000000000
9,53.907417,2017-01-25T00:00:00.000000000
10,53.88134,2017-01-26T00:00:00.000000000
11,53.880287,2017-01-27T00:00:00.000000000
12,53.97757,2017-01-30T00:00:00.000000000
13,54.112293,2017-01-31T00:00:00.000000000
14,54.130093,2017-02-01T00:00:00.000000000
15,54.07603,2017-02-02T00:00:00.000000000
16,54.135365,2017-02-03T00:00:00.000000000
17,54.25221,2017-02-06T00:00:00.000000000
18,54.30921,2017-02-07T00:00:00.000000000
19,54.321045,2017-02-08T00:00:00.000000000
20,54.26628,2017-02-09T00:00:00.000000000
21,54.14218,2017-02-10T00:00:00.000000000
22,54.002598,2017-02-13T00:00:00.000000000
23,53.94708,2017-02-14T00:00:00.000000000
24,53.892982,2017-02-15T00:00:00.000000000
25,53.826214,2017-02-16T00:00:00.000000000
26,53.821953,2017-02-17T00:00:00.000000000
27,53.862267,2017-02-21T00:00:00.000000000
28,53.8704,2017-02-22T00:00:00.000000000
29,53.876884,2017-02-23T00:00:00.000000000
30,53.911797,2017-02-24T00:00:00.000000000
31,53.991684,2017-02-27T00:00:00.000000000
32,54.09978,2017-02-28T00:00:00.000000000
33,54.195732,2017-03-01T00:00:00.000000000
34,54.283253,2017-03-02T00:00:00.000000000
35,54.34543,2017-03-03T00:00:00.000000000
36,54.301327,2017-03-06T00:00:00.000000000
37,54.183918,2017-03-07T00:00:00.000000000
38,54.10912,2017-03-08T00:00:00.000000000
39,54.058773,2017-03-09T00:00:00.000000000
40,53.79539,2017-03-10T00:00:00.000000000
41,53.23896,2017-03-13T00:00:00.000000000
42,52.589485,2017-03-14T00:00:00.000000000
43,51.934765,2017-03-15T00:00:00.000000000
44,51.18565,2017-03-16T00:00:00.000000000
45,50.471237,2017-03-17T00:00:00.000000000
46,49.974045,2017-03-20T00:00:00.000000000
47,49.633526,2017-03-21T00:00:00.000000000
48,49.362972,2017-03-22T00:00:00.000000000
49,49.10653,2017-03-23T00:00:00.000000000
50,48.902103,2017-03-24T00:00:00.000000000
51,48.716034,2017-03-27T00:00:00.000000000
52,48.53507,2017-03-28T00:00:00.000000000
53,48.37232,2017-03-29T00:00:00.000000000
54,48.2969,2017-03-30T00:00:00.000000000
55,48.4202,2017-03-31T00:00:00.000000000
56,48.73864,2017-04-03T00:00:00.000000000
57,49.135544,2017-04-04T00:00:00.000000000
58,49.492817,2017-04-05T00:00:00.000000000
59,49.884724,2017-04-06T00:00:00.000000000
60,50.340054,2017-04-07T00:00:00.000000000
61,50.76637,2017-04-10T00:00:00.000000000
62,51.147964,2017-04-11T00:00:00.000000000
63,51.590324,2017-04-12T00:00:00.000000000
64,52.113853,2017-04-13T00:00:00.000000000
65,52.570732,2017-04-17T00:00:00.000000000
66,52.91053,2017-04-18T00:00:00.000000000
67,53.155567,2017-04-19T00:00:00.000000000
68,53.2908,2017-04-20T00:00:00.000000000
69,53.1699,2017-04-21T00:00:00.000000000
70,52.8253,2017-04-24T00:00:00.000000000
71,52.41493,2017-04-25T00:00:00.000000000
72,51.943928,2017-04-26T00:00:00.000000000
73,51.429985,2017-04-27T00:00:00.000000000
74,50.966946,2017-04-28T00:00:00.000000000
75,50.552902,2017-05-01T00:00:00.000000000
76,50.18922,2017-05-02T00:00:00.000000000
77,49.897186,2017-05-03T00:00:00.000000000
78,49.55445,2017-05-04T00:00:00.000000000
79,49.159504,2017-05-05T00:00:00.000000000
80,48.6399,2017-05-08T00:00:00.000000000
81,48.074036,2017-05-09T00:00:00.000000000
82,47.643463,2017-05-10T00:00:00.000000000
83,47.25735,2017-05-11T00:00:00.000000000
84,46.984596,2017-05-12T00:00:00.000000000
85,46.963604,2017-05-15T00:00:00.000000000
86,47.11329,2017-05-16T00:00:00.000000000
87,47.34952,2017-05-17T00:00:00.000000000
88,47.648792,2017-05-18T00:00:00.000000000
89,48.003414,2017-05-19T00:00:00.000000000
90,48.36082,2017-05-22T00:00:00.000000000
91,48.75321,2017-05-23T00:00:00.000000000
92,49.243965,2017-05-24T00:00:00.000000000
93,49.7654,2017-05-25T00:00:00.000000000
94,50.229877,2017-05-26T00:00:00.000000000
95,50.39837,2017-05-30T00:00:00.000000000
96,50.361694,2017-05-31T00:00:00.000000000
97,50.382263,2017-06-01T00:00:00.000000000
98,50.257767,2017-06-02T00:00:00.000000000
99,49.884693,2017-06-05T00:00:00.000000000
100,49.479443,2017-06-06T00:00:00.000000000
101,49.128696,2017-06-07T00:00:00.000000000
102,48.77658,2017-06-08T00:00:00.000000000
103,48.246975,2017-06-09T00:00:00.000000000
104,47.6063,2017-06-12T00:00:00.000000000
105,47.11407,2017-06-13T00:00:00.000000000
106,46.782917,2017-06-14T00:00:00.000000000
107,46.482414,2017-06-15T00:00:00.000000000
108,46.03042,2017-06-16T00:00:00.000000000
109,45.56567,2017-06-19T00:00:00.000000000
110,45.290318,2017-06-20T00:00:00.000000000
111,45.037792,2017-06-21T00:00:00.000000000
112,44.58487,2017-06-22T00:00:00.000000000
113,44.02721,2017-06-23T00:00:00.000000000
114,43.64366,2017-06-26T00:00:00.000000000
115,43.410572,2017-06-27T00:00:00.000000000
116,43.19655,2017-06-28T00:00:00.000000000
117,43.089783,2017-06-29T00:00:00.000000000
118,43.205406,2017-06-30T00:00:00.000000000
119,43.433647,2017-07-03T00:00:00.000000000
120,43.728336,2017-07-05T00:00:00.000000000
121,44.18826,2017-07-06T00:00:00.000000000
122,44.490772,2017-07-07T00:00:00.000000000
123,44.583885,2017-07-10T00:00:00.000000000
124,44.617023,2017-07-11T00:00:00.000000000
125,44.57832,2017-07-12T00:00:00.000000000
126,44.576714,2017-07-13T00:00:00.000000000
127,44.5807,2017-07-14T00:00:00.000000000
128,44.687263,2017-07-17T00:00:00.000000000
129,44.883793,2017-07-18T00:00:00.000000000
130,45.05084,2017-07-19T00:00:00.000000000
131,45.219116,2017-07-20T00:00:00.000000000
132,45.489468,2017-07-21T00:00:00.000000000
133,45.770805,2017-07-24T00:00:00.000000000
134,45.828594,2017-07-25T00:00:00.000000000
135,45.854454,2017-07-26T00:00:00.000000000
136,46.18928,2017-07-27T00:00:00.000000000
137,46.644676,2017-07-28T00:00:00.000000000
138,46.977455,2017-07-31T00:00:00.000000000
139,47.36803,2017-08-01T00:00:00.000000000
140,47.985012,2017-08-02T00:00:00.000000000
141,48.505474,2017-08-03T00:00:00.000000000
142,48.82879,2017-08-04T00:00:00.000000000
143,49.15245,2017-08-07T00:00:00.000000000
144,49.502327,2017-08-08T00:00:00.000000000
145,49.78873,2017-08-09T00:00:00.000000000
146,49.897797,2017-08-10T00:00:00.000000000
147,49.993355,2017-08-11T00:00:00.000000000
