,0,1
0,2.5141747,2017-01-11T00:00:00.000000000
1,2.525528,2017-01-12T00:00:00.000000000
2,2.5425138,2017-01-13T00:00:00.000000000
3,2.5596602,2017-01-17T00:00:00.000000000
4,2.578821,2017-01-18T00:00:00.000000000
5,2.59488,2017-01-19T00:00:00.000000000
6,2.603077,2017-01-20T00:00:00.000000000
7,2.607551,2017-01-23T00:00:00.000000000
8,2.6131122,2017-01-24T00:00:00.000000000
9,2.617874,2017-01-25T00:00:00.000000000
10,2.6252503,2017-01-26T00:00:00.000000000
11,2.6368306,2017-01-27T00:00:00.000000000
12,2.6465957,2017-01-30T00:00:00.000000000
13,2.652866,2017-01-31T00:00:00.000000000
14,2.6593783,2017-02-01T00:00:00.000000000
15,2.6690998,2017-02-02T00:00:00.000000000
16,2.6783967,2017-02-03T00:00:00.000000000
17,2.6824286,2017-02-06T00:00:00.000000000
18,2.678484,2017-02-07T00:00:00.000000000
19,2.6743062,2017-02-08T00:00:00.000000000
20,2.6716607,2017-02-09T00:00:00.000000000
21,2.6670587,2017-02-10T00:00:00.000000000
22,2.6597273,2017-02-13T00:00:00.000000000
23,2.6630254,2017-02-14T00:00:00.000000000
24,2.6804376,2017-02-15T00:00:00.000000000
25,2.6966136,2017-02-16T00:00:00.000000000
26,2.707765,2017-02-17T00:00:00.000000000
27,2.7179747,2017-02-21T00:00:00.000000000
28,2.7270687,2017-02-22T00:00:00.000000000
29,2.731953,2017-02-23T00:00:00.000000000
30,2.7340157,2017-02-24T00:00:00.000000000
31,2.7294786,2017-02-27T00:00:00.000000000
32,2.720885,2017-02-28T00:00:00.000000000
33,2.7150393,2017-03-01T00:00:00.000000000
34,2.7123744,2017-03-02T00:00:00.000000000
35,2.709028,2017-03-03T00:00:00.000000000
36,2.7047927,2017-03-06T00:00:00.000000000
37,2.702544,2017-03-07T00:00:00.000000000
38,2.6993413,2017-03-08T00:00:00.000000000
39,2.6893325,2017-03-09T00:00:00.000000000
40,2.673139,2017-03-10T00:00:00.000000000
41,2.6555927,2017-03-13T00:00:00.000000000
42,2.6388016,2017-03-14T00:00:00.000000000
43,2.6262703,2017-03-15T00:00:00.000000000
44,2.618273,2017-03-16T00:00:00.000000000
45,2.6152635,2017-03-17T00:00:00.000000000
46,2.6193576,2017-03-20T00:00:00.000000000
47,2.6285233,2017-03-21T00:00:00.000000000
48,2.6374397,2017-03-22T00:00:00.000000000
49,2.6391356,2017-03-23T00:00:00.000000000
50,2.6364038,2017-03-24T00:00:00.000000000
51,2.6365607,2017-03-27T00:00:00.000000000
52,2.6364472,2017-03-28T00:00:00.000000000
53,2.6314058,2017-03-29T00:00:00.000000000
54,2.629953,2017-03-30T00:00:00.000000000
55,2.63645,2017-03-31T00:00:00.000000000
56,2.643627,2017-04-03T00:00:00.000000000
57,2.64645,2017-04-04T00:00:00.000000000
58,2.644152,2017-04-05T00:00:00.000000000
59,2.6394563,2017-04-06T00:00:00.000000000
60,2.639587,2017-04-07T00:00:00.000000000
61,2.6429162,2017-04-10T00:00:00.000000000
62,2.6421435,2017-04-11T00:00:00.000000000
63,2.6364052,2017-04-12T00:00:00.000000000
64,2.6314259,2017-04-13T00:00:00.000000000
65,2.623793,2017-04-17T00:00:00.000000000
66,2.6100597,2017-04-18T00:00:00.000000000
67,2.5990484,2017-04-19T00:00:00.000000000
68,2.5899217,2017-04-20T00:00:00.000000000
69,2.5758317,2017-04-21T00:00:00.000000000
70,2.5632527,2017-04-24T00:00:00.000000000
71,2.5569026,2017-04-25T00:00:00.000000000
72,2.5517173,2017-04-26T00:00:00.000000000
73,2.5487432,2017-04-27T00:00:00.000000000
74,2.5515745,2017-04-28T00:00:00.000000000
75,2.558106,2017-05-01T00:00:00.000000000
76,2.5649023,2017-05-02T00:00:00.000000000
77,2.5771964,2017-05-03T00:00:00.000000000
78,2.5926063,2017-05-04T00:00:00.000000000
79,2.5952725,2017-05-05T00:00:00.000000000
80,2.582547,2017-05-08T00:00:00.000000000
81,2.5701656,2017-05-09T00:00:00.000000000
