,0,1
0,415.11325,2017-01-11T00:00:00.000000000
1,419.1576,2017-01-12T00:00:00.000000000
2,423.65024,2017-01-13T00:00:00.000000000
3,427.4878,2017-01-17T00:00:00.000000000
4,431.27942,2017-01-18T00:00:00.000000000
5,435.3873,2017-01-19T00:00:00.000000000
6,439.4617,2017-01-20T00:00:00.000000000
7,441.8528,2017-01-23T00:00:00.000000000
8,443.19717,2017-01-24T00:00:00.000000000
9,446.33316,2017-01-25T00:00:00.000000000
10,447.87802,2017-01-26T00:00:00.000000000
11,446.40128,2017-01-27T00:00:00.000000000
12,445.13702,2017-01-30T00:00:00.000000000
13,444.38013,2017-01-31T00:00:00.000000000
14,441.77148,2017-02-01T00:00:00.000000000
15,438.4942,2017-02-02T00:00:00.000000000
16,437.93292,2017-02-03T00:00:00.000000000
17,439.4156,2017-02-06T00:00:00.000000000
18,439.60052,2017-02-07T00:00:00.000000000
19,438.7644,2017-02-08T00:00:00.000000000
20,439.16476,2017-02-09T00:00:00.000000000
21,441.42023,2017-02-10T00:00:00.000000000
22,443.99564,2017-02-13T00:00:00.000000000
23,447.80557,2017-02-14T00:00:00.000000000
24,453.67535,2017-02-15T00:00:00.000000000
25,459.36365,2017-02-16T00:00:00.000000000
26,463.9612,2017-02-17T00:00:00.000000000
27,467.01178,2017-02-21T00:00:00.000000000
28,466.79898,2017-02-22T00:00:00.000000000
29,463.70343,2017-02-23T00:00:00.000000000
30,461.7502,2017-02-24T00:00:00.000000000
31,461.11584,2017-02-27T00:00:00.000000000
32,458.28146,2017-02-28T00:00:00.000000000
33,453.22787,2017-03-01T00:00:00.000000000
34,449.73273,2017-03-02T00:00:00.000000000
35,450.0777,2017-03-03T00:00:00.000000000
36,450.98715,2017-03-06T00:00:00.000000000
37,450.041,2017-03-07T00:00:00.000000000
38,450.37393,2017-03-08T00:00:00.000000000
39,453.28516,2017-03-09T00:00:00.000000000
40,453.72073,2017-03-10T00:00:00.000000000
41,450.28854,2017-03-13T00:00:00.000000000
42,446.71948,2017-03-14T00:00:00.000000000
43,443.71545,2017-03-15T00:00:00.000000000
44,439.84103,2017-03-16T00:00:00.000000000
45,438.53583,2017-03-17T00:00:00.000000000
46,441.20923,2017-03-20T00:00:00.000000000
47,443.7686,2017-03-21T00:00:00.000000000
48,444.22226,2017-03-22T00:00:00.000000000
49,443.8042,2017-03-23T00:00:00.000000000
