,0,1
0,1184.5947,2017-01-11T00:00:00.000000000
1,1187.9816,2017-01-12T00:00:00.000000000
2,1192.4897,2017-01-13T00:00:00.000000000
3,1197.4172,2017-01-17T00:00:00.000000000
4,1201.6544,2017-01-18T00:00:00.000000000
5,1206.34,2017-01-19T00:00:00.000000000
6,1211.9331,2017-01-20T00:00:00.000000000
7,1216.5848,2017-01-23T00:00:00.000000000
8,1219.499,2017-01-24T00:00:00.000000000
9,1223.0386,2017-01-25T00:00:00.000000000
10,1226.879,2017-01-26T00:00:00.000000000
11,1228.6407,2017-01-27T00:00:00.000000000
12,1228.3157,2017-01-30T00:00:00.000000000
13,1228.1844,2017-01-31T00:00:00.000000000
14,1228.5063,2017-02-01T00:00:00.000000000
15,1228.2407,2017-02-02T00:00:00.000000000
16,1227.6913,2017-02-03T00:00:00.000000000
17,1227.839,2017-02-06T00:00:00.000000000
18,1229.1809,2017-02-07T00:00:00.000000000
19,1231.8093,2017-02-08T00:00:00.000000000
20,1235.1255,2017-02-09T00:00:00.000000000
21,1238.7842,2017-02-10T00:00:00.000000000
22,1242.4897,2017-02-13T00:00:00.000000000
23,1245.8934,2017-02-14T00:00:00.000000000
24,1248.3518,2017-02-15T00:00:00.000000000
25,1249.5225,2017-02-16T00:00:00.000000000
26,1250.3192,2017-02-17T00:00:00.000000000
27,1251.4679,2017-02-21T00:00:00.000000000
28,1252.6406,2017-02-22T00:00:00.000000000
29,1253.4058,2017-02-23T00:00:00.000000000
30,1253.9631,2017-02-24T00:00:00.000000000
31,1254.9608,2017-02-27T00:00:00.000000000
32,1256.6636,2017-02-28T00:00:00.000000000
33,1258.7705,2017-03-01T00:00:00.000000000
34,1260.8213,2017-03-02T00:00:00.000000000
35,1262.5828,2017-03-03T00:00:00.000000000
36,1263.5693,2017-03-06T00:00:00.000000000
37,1263.0779,2017-03-07T00:00:00.000000000
38,1261.2113,2017-03-08T00:00:00.000000000
39,1258.5214,2017-03-09T00:00:00.000000000
40,1255.3855,2017-03-10T00:00:00.000000000
41,1251.7362,2017-03-13T00:00:00.000000000
42,1248.0939,2017-03-14T00:00:00.000000000
43,1244.7374,2017-03-15T00:00:00.000000000
44,1241.4767,2017-03-16T00:00:00.000000000
45,1238.2701,2017-03-17T00:00:00.000000000
46,1236.6052,2017-03-20T00:00:00.000000000
47,1236.6573,2017-03-21T00:00:00.000000000
48,1237.5352,2017-03-22T00:00:00.000000000
49,1239.6327,2017-03-23T00:00:00.000000000
50,1243.4756,2017-03-24T00:00:00.000000000
51,1248.1023,2017-03-27T00:00:00.000000000
52,1252.1525,2017-03-28T00:00:00.000000000
53,1255.648,2017-03-29T00:00:00.000000000
54,1258.9044,2017-03-30T00:00:00.000000000
55,1261.7125,2017-03-31T00:00:00.000000000
56,1263.5988,2017-04-03T00:00:00.000000000
57,1264.7637,2017-04-04T00:00:00.000000000
58,1265.6993,2017-04-05T00:00:00.000000000
59,1266.7118,2017-04-06T00:00:00.000000000
60,1267.5471,2017-04-07T00:00:00.000000000
61,1268.0277,2017-04-10T00:00:00.000000000
62,1268.4873,2017-04-11T00:00:00.000000000
63,1269.1672,2017-04-12T00:00:00.000000000
64,1270.3676,2017-04-13T00:00:00.000000000
65,1272.3077,2017-04-17T00:00:00.000000000
66,1275.3912,2017-04-18T00:00:00.000000000
67,1279.4661,2017-04-19T00:00:00.000000000
68,1283.8365,2017-04-20T00:00:00.000000000
69,1287.7487,2017-04-21T00:00:00.000000000
70,1290.487,2017-04-24T00:00:00.000000000
71,1292.1749,2017-04-25T00:00:00.000000000
72,1293.1304,2017-04-26T00:00:00.000000000
73,1293.4893,2017-04-27T00:00:00.000000000
74,1292.9176,2017-04-28T00:00:00.000000000
75,1291.5884,2017-05-01T00:00:00.000000000
76,1290.4867,2017-05-02T00:00:00.000000000
77,1289.6744,2017-05-03T00:00:00.000000000
78,1288.6656,2017-05-04T00:00:00.000000000
79,1287.1005,2017-05-05T00:00:00.000000000
80,1284.9034,2017-05-08T00:00:00.000000000
81,1281.7576,2017-05-09T00:00:00.000000000
82,1277.3253,2017-05-10T00:00:00.000000000
83,1272.1814,2017-05-11T00:00:00.000000000
84,1266.9202,2017-05-12T00:00:00.000000000
85,1262.0049,2017-05-15T00:00:00.000000000
86,1258.1716,2017-05-16T00:00:00.000000000
87,1255.7361,2017-05-17T00:00:00.000000000
88,1254.5311,2017-05-18T00:00:00.000000000
89,1255.1006,2017-05-19T00:00:00.000000000
90,1257.4712,2017-05-22T00:00:00.000000000
91,1260.8273,2017-05-23T00:00:00.000000000
92,1264.3899,2017-05-24T00:00:00.000000000
93,1267.6913,2017-05-25T00:00:00.000000000
94,1270.4884,2017-05-26T00:00:00.000000000
95,1272.397,2017-05-30T00:00:00.000000000
96,1273.8195,2017-05-31T00:00:00.000000000
97,1275.5234,2017-06-01T00:00:00.000000000
98,1277.8182,2017-06-02T00:00:00.000000000
99,1280.3612,2017-06-05T00:00:00.000000000
100,1282.874,2017-06-06T00:00:00.000000000
101,1285.5363,2017-06-07T00:00:00.000000000
102,1288.4983,2017-06-08T00:00:00.000000000
103,1291.8074,2017-06-09T00:00:00.000000000
104,1294.8677,2017-06-12T00:00:00.000000000
105,1296.8851,2017-06-13T00:00:00.000000000
106,1297.4135,2017-06-14T00:00:00.000000000
107,1296.938,2017-06-15T00:00:00.000000000
108,1296.1703,2017-06-16T00:00:00.000000000
109,1295.1396,2017-06-19T00:00:00.000000000
110,1293.7295,2017-06-20T00:00:00.000000000
111,1291.7429,2017-06-21T00:00:00.000000000
112,1289.2567,2017-06-22T00:00:00.000000000
113,1286.469,2017-06-23T00:00:00.000000000
114,1283.443,2017-06-26T00:00:00.000000000
115,1280.8997,2017-06-27T00:00:00.000000000
116,1279.2052,2017-06-28T00:00:00.000000000
117,1278.1494,2017-06-29T00:00:00.000000000
118,1277.2723,2017-06-30T00:00:00.000000000
119,1276.4261,2017-07-03T00:00:00.000000000
120,1275.7449,2017-07-05T00:00:00.000000000
121,1274.4362,2017-07-06T00:00:00.000000000
122,1271.9142,2017-07-07T00:00:00.000000000
123,1268.4773,2017-07-10T00:00:00.000000000
124,1264.6365,2017-07-11T00:00:00.000000000
125,1260.5308,2017-07-12T00:00:00.000000000
126,1256.2822,2017-07-13T00:00:00.000000000
127,1252.9028,2017-07-14T00:00:00.000000000
128,1250.607,2017-07-17T00:00:00.000000000
129,1249.2538,2017-07-18T00:00:00.000000000
130,1249.1323,2017-07-19T00:00:00.000000000
131,1250.4282,2017-07-20T00:00:00.000000000
132,1252.7772,2017-07-21T00:00:00.000000000
133,1255.7096,2017-07-24T00:00:00.000000000
134,1259.0668,2017-07-25T00:00:00.000000000
135,1262.66,2017-07-26T00:00:00.000000000
136,1266.0913,2017-07-27T00:00:00.000000000
137,1268.7946,2017-07-28T00:00:00.000000000
138,1270.8464,2017-07-31T00:00:00.000000000
139,1273.0481,2017-08-01T00:00:00.000000000
140,1275.753,2017-08-02T00:00:00.000000000
141,1278.7108,2017-08-03T00:00:00.000000000
142,1281.5049,2017-08-04T00:00:00.000000000
143,1284.0393,2017-08-07T00:00:00.000000000
144,1285.991,2017-08-08T00:00:00.000000000
145,1286.8169,2017-08-09T00:00:00.000000000
146,1286.6101,2017-08-10T00:00:00.000000000
147,1286.2397,2017-08-11T00:00:00.000000000
148,1286.7723,2017-08-14T00:00:00.000000000
149,1288.6211,2017-08-15T00:00:00.000000000
150,1291.4519,2017-08-16T00:00:00.000000000
151,1294.2568,2017-08-17T00:00:00.000000000
152,1296.3031,2017-08-18T00:00:00.000000000
153,1297.6534,2017-08-21T00:00:00.000000000
154,1298.777,2017-08-22T00:00:00.000000000
155,1300.0533,2017-08-23T00:00:00.000000000
156,1301.3671,2017-08-24T00:00:00.000000000
157,1302.7274,2017-08-25T00:00:00.000000000
158,1304.1102,2017-08-28T00:00:00.000000000
159,1305.3705,2017-08-29T00:00:00.000000000
160,1306.6964,2017-08-30T00:00:00.000000000
161,1308.5757,2017-08-31T00:00:00.000000000
162,1311.43,2017-09-01T00:00:00.000000000
163,1314.8553,2017-09-05T00:00:00.000000000
164,1318.4377,2017-09-06T00:00:00.000000000
165,1322.4911,2017-09-07T00:00:00.000000000
166,1327.2367,2017-09-08T00:00:00.000000000
167,1332.3997,2017-09-11T00:00:00.000000000
168,1337.6183,2017-09-12T00:00:00.000000000
169,1342.8271,2017-09-13T00:00:00.000000000
170,1347.5034,2017-09-14T00:00:00.000000000
171,1350.5563,2017-09-15T00:00:00.000000000
172,1351.9878,2017-09-18T00:00:00.000000000
173,1352.5651,2017-09-19T00:00:00.000000000
174,1352.5951,2017-09-20T00:00:00.000000000
175,1351.8119,2017-09-21T00:00:00.000000000
176,1350.1641,2017-09-22T00:00:00.000000000
177,1348.1915,2017-09-25T00:00:00.000000000
178,1345.8672,2017-09-26T00:00:00.000000000
179,1342.8381,2017-09-27T00:00:00.000000000
180,1339.8356,2017-09-28T00:00:00.000000000
181,1337.6407,2017-09-29T00:00:00.000000000
182,1335.4407,2017-10-02T00:00:00.000000000
183,1332.4001,2017-10-03T00:00:00.000000000
184,1328.9858,2017-10-04T00:00:00.000000000
185,1325.4972,2017-10-05T00:00:00.000000000
186,1321.7174,2017-10-06T00:00:00.000000000
