,0,1
0,177.53284,2017-01-10T00:00:00.000000000
1,176.64441,2017-01-11T00:00:00.000000000
2,176.17249,2017-01-12T00:00:00.000000000
3,176.00107,2017-01-13T00:00:00.000000000
4,175.67244,2017-01-16T00:00:00.000000000
5,175.3356,2017-01-17T00:00:00.000000000
6,175.21938,2017-01-18T00:00:00.000000000
7,175.33484,2017-01-19T00:00:00.000000000
8,175.52222,2017-01-20T00:00:00.000000000
9,175.71042,2017-01-23T00:00:00.000000000
10,175.89107,2017-01-24T00:00:00.000000000
11,176.05069,2017-01-25T00:00:00.000000000
12,176.06058,2017-01-26T00:00:00.000000000
13,176.07353,2017-01-27T00:00:00.000000000
14,176.20233,2017-01-30T00:00:00.000000000
15,176.28201,2017-01-31T00:00:00.000000000
16,176.17807,2017-02-01T00:00:00.000000000
17,175.90283,2017-02-02T00:00:00.000000000
18,175.65,2017-02-03T00:00:00.000000000
19,175.54555,2017-02-06T00:00:00.000000000
20,175.57484,2017-02-07T00:00:00.000000000
21,175.62358,2017-02-08T00:00:00.000000000
22,175.73015,2017-02-09T00:00:00.000000000
23,175.97246,2017-02-10T00:00:00.000000000
24,176.25368,2017-02-13T00:00:00.000000000
25,176.37769,2017-02-14T00:00:00.000000000
26,176.49864,2017-02-15T00:00:00.000000000
27,176.74438,2017-02-16T00:00:00.000000000
28,177.01039,2017-02-17T00:00:00.000000000
29,177.12772,2017-02-20T00:00:00.000000000
30,177.03416,2017-02-21T00:00:00.000000000
31,176.78705,2017-02-22T00:00:00.000000000
32,176.54243,2017-02-23T00:00:00.000000000
33,176.58704,2017-02-24T00:00:00.000000000
34,176.81975,2017-02-27T00:00:00.000000000
35,176.95982,2017-02-28T00:00:00.000000000
36,176.95908,2017-03-01T00:00:00.000000000
37,177.0352,2017-03-02T00:00:00.000000000
38,177.3216,2017-03-03T00:00:00.000000000
39,177.64796,2017-03-06T00:00:00.000000000
40,177.86882,2017-03-07T00:00:00.000000000
41,178.10277,2017-03-08T00:00:00.000000000
42,178.42186,2017-03-09T00:00:00.000000000
43,178.73166,2017-03-10T00:00:00.000000000
44,178.75494,2017-03-13T00:00:00.000000000
45,178.53444,2017-03-14T00:00:00.000000000
46,178.19112,2017-03-15T00:00:00.000000000
47,177.7827,2017-03-16T00:00:00.000000000
48,177.42747,2017-03-17T00:00:00.000000000
49,177.19354,2017-03-20T00:00:00.000000000
50,177.2237,2017-03-21T00:00:00.000000000
51,177.38861,2017-03-22T00:00:00.000000000
52,177.52675,2017-03-23T00:00:00.000000000
53,177.40434,2017-03-24T00:00:00.000000000
54,177.09187,2017-03-27T00:00:00.000000000
55,176.73271,2017-03-28T00:00:00.000000000
56,176.32321,2017-03-29T00:00:00.000000000
57,175.93002,2017-03-30T00:00:00.000000000
58,175.64188,2017-03-31T00:00:00.000000000
59,175.54382,2017-04-03T00:00:00.000000000
60,175.5202,2017-04-04T00:00:00.000000000
61,175.66934,2017-04-05T00:00:00.000000000
62,175.92442,2017-04-06T00:00:00.000000000
63,176.09863,2017-04-07T00:00:00.000000000
64,176.17949,2017-04-10T00:00:00.000000000
65,176.20801,2017-04-11T00:00:00.000000000
66,176.29189,2017-04-12T00:00:00.000000000
67,176.28731,2017-04-13T00:00:00.000000000
68,176.28687,2017-04-18T00:00:00.000000000
69,176.42538,2017-04-19T00:00:00.000000000
70,176.78467,2017-04-20T00:00:00.000000000
71,177.19846,2017-04-21T00:00:00.000000000
72,177.35915,2017-04-24T00:00:00.000000000
73,177.28462,2017-04-25T00:00:00.000000000
74,177.15909,2017-04-26T00:00:00.000000000
75,177.03455,2017-04-27T00:00:00.000000000
76,176.83702,2017-04-28T00:00:00.000000000
77,176.65904,2017-05-02T00:00:00.000000000
78,176.6504,2017-05-03T00:00:00.000000000
79,176.8182,2017-05-04T00:00:00.000000000
80,177.0735,2017-05-05T00:00:00.000000000
81,177.25797,2017-05-08T00:00:00.000000000
