,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,-0.003459714,-0.015408146,0.0041106315,0.00083426025,-0.012102153,-0.0042170463,-0.00078800094,0.009906479,-0.0028237295,-0.032851495,-0.0037299495,-0.020009795,0.0008921819,-0.013247493,-0.004123689,-0.00072876486,-0.011103267,-0.005533931,-0.010621075,-0.012834561,-0.0052509545,-0.026648061,-0.009869968,-0.029679291,-0.0014812622,-0.08226065,-0.024047848,-0.0014851744,-0.0020185264,-0.027482606,-0.023807155,-0.010944746,-0.031187043,-0.03687206,-0.034484893,-0.0034420614
1,-0.0035173367,-0.014883242,0.004172812,0.0009950858,-0.011771531,-0.0041317837,-0.0006453557,0.009918903,-0.0026825487,-0.032473437,-0.0037874428,-0.019406812,0.00079359976,-0.012919103,-0.0041993433,-0.00044734028,-0.010669233,-0.0054582083,-0.01066433,-0.012602702,-0.0051477645,-0.025813196,-0.009648016,-0.029259183,-0.0015620271,-0.0767844,-0.023630062,-0.0013621022,-0.0020057785,-0.0271546,-0.023337463,-0.010723004,-0.0307985,-0.035931032,-0.034061637,-0.0033879604
2,-0.0035566955,-0.014273813,0.004260926,0.0012027116,-0.0113631785,-0.004059054,-0.0004780025,0.009947627,-0.0025683853,-0.0321416,-0.0038438458,-0.018558608,0.0007032742,-0.012528155,-0.004273908,-0.00015346629,-0.010206983,-0.005365759,-0.0108899,-0.012299849,-0.0050431625,-0.02465617,-0.009380915,-0.028915117,-0.0016423347,-0.0712485,-0.02293335,-0.001203663,-0.001969549,-0.026876464,-0.02261929,-0.010447189,-0.03031624,-0.034376625,-0.033665735,-0.0033215415
3,-0.0036188653,-0.013585269,0.0043222243,0.0013544544,-0.010931565,-0.0040467083,-0.00034325747,0.009962554,-0.002562258,-0.03175402,-0.003921678,-0.017535925,0.00060542114,-0.01212466,-0.0043634092,-4.473392e-05,-0.009726293,-0.0053250445,-0.011135649,-0.011956275,-0.004999808,-0.02334214,-0.009123316,-0.028445145,-0.0017598475,-0.067045726,-0.022043414,-0.0010923295,-0.0018931543,-0.026509564,-0.021762835,-0.010125157,-0.02968926,-0.03290931,-0.03320898,-0.0032750529
4,-0.0037305125,-0.01284586,0.0043377597,0.0013516188,-0.010335816,-0.004073804,-0.00023956086,0.009971894,-0.002611975,-0.030901155,-0.004042292,-0.016549459,0.000463132,-0.01155226,-0.004489879,-0.00015621813,-0.009069717,-0.0053344453,-0.01137418,-0.011384541,-0.0050250036,-0.022102868,-0.008906757,-0.027525103,-0.0019393577,-0.06355411,-0.021085734,-0.0010837988,-0.0017974458,-0.025726529,-0.020891963,-0.009657961,-0.02859263,-0.032164034,-0.032297794,-0.0032789921
5,-0.003813334,-0.012219964,0.0043346393,0.0012499265,-0.009614126,-0.004091647,-0.00018785878,0.01001137,-0.002620522,-0.029236533,-0.004160054,-0.01578101,0.00030314137,-0.010841202,-0.0046216887,-0.00027605233,-0.008346013,-0.005391581,-0.011653727,-0.010712051,-0.005054768,-0.021187225,-0.0087796105,-0.02599704,-0.002078311,-0.060501356,-0.020308247,-0.00113836,-0.0017231479,-0.024303634,-0.020234518,-0.009057404,-0.026928097,-0.031928223,-0.030702133,-0.0033279476
6,-0.003862826,-0.0117185665,0.0042632185,0.0012322194,-0.00889806,-0.004083658,-0.00018031412,0.010041999,-0.0025920796,-0.026855012,-0.004272146,-0.015152825,0.00016440771,-0.010135646,-0.0047470983,-0.0002575703,-0.007670667,-0.005517475,-0.0120196445,-0.010046007,-0.0050421203,-0.020574095,-0.008702746,-0.023962967,-0.0022031828,-0.0585724,-0.019778593,-0.0011439001,-0.0016741242,-0.022308271,-0.01982441,-0.008473745,-0.024712713,-0.03200329,-0.028441155,-0.0034384318
7,-0.0039239326,-0.011151462,0.0040774434,0.001269745,-0.008190786,-0.0040752795,-0.00017732645,0.010034729,-0.002572903,-0.02406636,-0.0043989304,-0.014418551,3.1132673e-05,-0.00944457,-0.004882391,-0.00019322001,-0.0070103975,-0.0056663314,-0.0124247335,-0.009388759,-0.005014773,-0.019923104,-0.008620809,-0.021775955,-0.0023554491,-0.057886746,-0.019230342,-0.0011072038,-0.0016577959,-0.020082353,-0.01938878,-0.007888803,-0.022382133,-0.032299373,-0.025907507,-0.0036257696
8,-0.004044955,-0.010405029,0.0038114022,0.0012756576,-0.0073799505,-0.00408494,-0.00013759796,0.010002241,-0.002583654,-0.021772439,-0.00457848,-0.013460478,-0.00014806971,-0.008643074,-0.005056303,-0.00018138772,-0.0062170043,-0.005805962,-0.012790319,-0.0085840775,-0.0050061597,-0.019064559,-0.008494038,-0.020138456,-0.0025790897,-0.057195608,-0.018446432,-0.001088457,-0.0016555935,-0.018309543,-0.018790837,-0.0072118565,-0.020579606,-0.032527734,-0.023727903,-0.0038706833
9,-0.004186877,-0.009605149,0.0035281854,0.0012354141,-0.006578685,-0.0041132635,-9.304295e-05,0.00998037,-0.0026291842,-0.020359952,-0.00477994,-0.012497974,-0.00037824622,-0.007867449,-0.0052596945,-0.000237451,-0.005500706,-0.0059455764,-0.013029689,-0.0078051966,-0.0050221914,-0.018182516,-0.008392837,-0.019124802,-0.002816746,-0.056558624,-0.017546628,-0.0011041588,-0.0016417998,-0.01720114,-0.01813273,-0.0065695643,-0.019377586,-0.0322049,-0.022275548,-0.0041264067
10,-0.004268731,-0.008932233,0.0032834213,0.0011612235,-0.006015438,-0.0041367393,-6.446612e-05,0.009979496,-0.0026726557,-0.019490663,-0.004935133,-0.011681499,-0.00056354166,-0.007322315,-0.005423871,-0.00034139125,-0.0050513484,-0.006051359,-0.013140142,-0.007259721,-0.005054102,-0.017516857,-0.008290007,-0.018440219,-0.002967136,-0.056525663,-0.016782822,-0.0011529382,-0.0016378098,-0.016489714,-0.017612996,-0.0061052865,-0.018570563,-0.031518914,-0.021351025,-0.004356316
11,-0.0043419963,-0.008384514,0.0030858836,0.0010901102,-0.005542119,-0.0041466905,-4.399211e-05,0.0099794185,-0.0026904528,-0.018859655,-0.005071006,-0.010964144,-0.00070630416,-0.00686115,-0.0055621355,-0.00039294577,-0.0046543544,-0.006111416,-0.013227045,-0.006800283,-0.0050723986,-0.016972963,-0.008203746,-0.017831272,-0.0031040292,-0.056669008,-0.016182821,-0.0012073544,-0.0016353704,-0.015887363,-0.017198615,-0.0057146517,-0.017859299,-0.030874496,-0.02070222,-0.0045371554
12,-0.004447662,-0.007929961,0.002935282,0.0010445359,-0.004978743,-0.004156711,-1.4702292e-05,0.009976828,-0.0027088232,-0.018029239,-0.0052096257,-0.010334455,-0.0008482524,-0.006299465,-0.0056956774,-0.00037096252,-0.0041511003,-0.006141781,-0.013323057,-0.0062252195,-0.0050746757,-0.016398326,-0.008134546,-0.0169581,-0.0032611843,-0.05662391,-0.015626563,-0.0012537291,-0.0016256208,-0.015051891,-0.016784944,-0.005260974,-0.01693801,-0.03029914,-0.019891832,-0.004668898
13,-0.0045371656,-0.007598986,0.00280287,0.0010403567,-0.0044715577,-0.0041540833,2.2592863e-05,0.0099602835,-0.0027126647,-0.016579209,-0.0053209057,-0.009854303,-0.00097084214,-0.005793176,-0.005803144,-0.00027697172,-0.00375091,-0.0061704945,-0.013423965,-0.005727594,-0.0050580907,-0.015895378,-0.008060361,-0.015682414,-0.003357233,-0.056559898,-0.015117128,-0.0012912833,-0.0016164791,-0.013793021,-0.016427392,-0.00486332,-0.015560204,-0.02969857,-0.01863086,-0.0047715064
14,-0.004557069,-0.007382541,0.0026881106,0.0011023999,-0.0042390185,-0.0041213157,5.4935335e-05,0.009940662,-0.0026746022,-0.014721528,-0.005370151,-0.009526231,-0.0010216316,-0.0055637187,-0.005850885,-8.014262e-05,-0.0036559643,-0.006200608,-0.013485998,-0.0055148085,-0.005006832,-0.015545659,-0.007987745,-0.014293192,-0.0033592696,-0.056869388,-0.014733662,-0.0012947029,-0.0016384975,-0.012323343,-0.016185563,-0.0046935375,-0.01403882,-0.029088221,-0.017048158,-0.0048473547
15,-0.004550311,-0.007239257,0.0025889906,0.001227,-0.004287776,-0.004061597,8.8420886e-05,0.00990737,-0.0025988044,-0.013167842,-0.0054096165,-0.009299222,-0.0010361896,-0.0055936235,-0.005881183,0.00020894555,-0.0038015444,-0.006200234,-0.01351907,-0.005537013,-0.0049255365,-0.01529864,-0.007932064,-0.013234373,-0.003366289,-0.05714356,-0.014448014,-0.0012586892,-0.0017009594,-0.011124033,-0.015998846,-0.004746757,-0.012836104,-0.02865145,-0.015664024,-0.0048906133
16,-0.004585747,-0.007179546,0.002546354,0.0013969021,-0.0044396454,-0.004024475,0.00011593684,0.0098841,-0.0025776085,-0.012115828,-0.005506557,-0.009220107,-0.0010980952,-0.0057254983,-0.0059675826,0.00047422433,-0.0040144445,-0.006137869,-0.0135732675,-0.005668282,-0.0048558433,-0.0152023155,-0.007912165,-0.012469976,-0.00347187,-0.057106096,-0.014255523,-0.0012116197,-0.00176431,-0.010278856,-0.015905151,-0.0048900754,-0.01196153,-0.028439565,-0.014680575,-0.004891219
17,-0.0046617864,-0.0072629396,0.0025744475,0.0014830419,-0.0045581195,-0.0040261894,0.00011708182,0.009881775,-0.0026137305,-0.011208293,-0.005658955,-0.009334459,-0.0012400718,-0.005822902,-0.006116821,0.0005869365,-0.004169501,-0.006014681,-0.013693877,-0.005787306,-0.004839246,-0.015427835,-0.007918755,-0.011763158,-0.0036551137,-0.056620035,-0.014315276,-0.0012334296,-0.001796601,-0.009533944,-0.016066276,-0.0050110267,-0.0111949425,-0.028333725,-0.013826433,-0.0048448257
18,-0.004770216,-0.0073949676,0.0025921164,0.0014807759,-0.004571354,-0.0040312815,0.00010151079,0.009855836,-0.0026303849,-0.010111263,-0.0058583273,-0.009471689,-0.0014468562,-0.005807962,-0.006315594,0.0006463876,-0.004192557,-0.005938386,-0.013906188,-0.0057794354,-0.004838971,-0.01576905,-0.007918954,-0.010858901,-0.0038864953,-0.056475475,-0.014545629,-0.0013017171,-0.0017936826,-0.008606439,-0.01635018,-0.0050414107,-0.0102556,-0.028150449,-0.012782637,-0.004790635
19,-0.0048800046,-0.0073788827,0.0025640503,0.0015117077,-0.004501497,-0.004001534,9.165131e-05,0.009810264,-0.0025814588,-0.00884274,-0.0060646003,-0.009379688,-0.0016807065,-0.005696919,-0.0065321606,0.00079903606,-0.0041166916,-0.0059091845,-0.014155543,-0.0056551145,-0.0048035206,-0.015770871,-0.0079002585,-0.009956841,-0.004114619,-0.056714386,-0.014588842,-0.0013272486,-0.0017837243,-0.007611616,-0.016404252,-0.004981553,-0.009348591,-0.027846226,-0.011658491,-0.004756665
20,-0.0049736216,-0.0072041033,0.0025395707,0.0016433226,-0.004312325,-0.0039438023,8.700829e-05,0.009781441,-0.0024969627,-0.0079448335,-0.006265017,-0.009100629,-0.0019073844,-0.005479295,-0.006752154,0.0010576651,-0.003907401,-0.005871022,-0.014369903,-0.0054395343,-0.004725407,-0.0153929945,-0.007894988,-0.009409579,-0.00431532,-0.056489993,-0.0143147865,-0.0012727359,-0.0017749046,-0.0069233663,-0.016164618,-0.0048101633,-0.008739405,-0.027631685,-0.010873578,-0.0047327112
21,-0.0050827237,-0.0070296125,0.0025378102,0.0018194222,-0.0039785993,-0.0038896382,7.293396e-05,0.009779331,-0.002429515,-0.007590473,-0.006485859,-0.008864384,-0.0021515174,-0.005136007,-0.006992529,0.0013030953,-0.0035546832,-0.0058207135,-0.014522671,-0.0051048826,-0.0046445024,-0.01502674,-0.007916582,-0.009227897,-0.0045475783,-0.055762347,-0.013973914,-0.0011801674,-0.0017480255,-0.0066646514,-0.015914174,-0.0045154407,-0.00850144,-0.027583167,-0.010550863,-0.0047064596
22,-0.0052055237,-0.0069788694,0.0024985517,0.00193967,-0.0035311952,-0.0038723336,6.214932e-05,0.009762433,-0.0024213954,-0.00753375,-0.0067267967,-0.008799944,-0.002421107,-0.004695892,-0.007250587,0.001441399,-0.0031040336,-0.0058232048,-0.014587617,-0.004693474,-0.0045961537,-0.014918892,-0.007923982,-0.009182294,-0.0047983495,-0.055432476,-0.013830017,-0.0011279081,-0.0016983526,-0.0066333953,-0.015846092,-0.004123571,-0.008387673,-0.027590029,-0.010459041,-0.004704881
23,-0.005320922,-0.007024225,0.0024002874,0.0019826686,-0.0030299635,-0.0038872405,6.485599e-05,0.009726511,-0.002468772,-0.0075877216,-0.00696677,-0.00884076,-0.0026953598,-0.004206601,-0.0075069675,0.0014454857,-0.0026221417,-0.005884905,-0.014535955,-0.0042443504,-0.0045924704,-0.014974226,-0.007891147,-0.009206696,-0.005039258,-0.05565283,-0.013900658,-0.0011396469,-0.0016473894,-0.0067042047,-0.015923869,-0.0036956035,-0.008412945,-0.027546836,-0.010521151,-0.004752655
24,-0.005407003,-0.007067734,0.0023001148,0.001958764,-0.0025286153,-0.0039049261,7.182912e-05,0.009717349,-0.0025078137,-0.007831036,-0.0071793897,-0.0088686105,-0.0029426555,-0.003717569,-0.0077390475,0.001403081,-0.0021565156,-0.0059659705,-0.014423515,-0.0038026369,-0.0046060723,-0.014976349,-0.007846132,-0.009272436,-0.005246139,-0.055969484,-0.014013132,-0.0012017901,-0.0016143,-0.0068342057,-0.015992114,-0.0032693138,-0.00851703,-0.027471274,-0.010749223,-0.0048241704
25,-0.0055055628,-0.0070291944,0.0022090452,0.001937732,-0.0020521067,-0.0039041159,8.355996e-05,0.009722371,-0.0025018258,-0.007837531,-0.007405261,-0.008754281,-0.003191239,-0.00326344,-0.007976767,0.001429214,-0.0017202826,-0.0060282033,-0.014317189,-0.0033680005,-0.004600763,-0.014803065,-0.007801134,-0.009060079,-0.005490011,-0.056220684,-0.014042947,-0.0012531069,-0.0016014953,-0.0067422073,-0.01596759,-0.002866419,-0.008339905,-0.027371343,-0.010830731,-0.004894175
26,-0.0056160805,-0.0068390025,0.00211933,0.00196459,-0.0016858911,-0.0038914161,0.00010649788,0.009719812,-0.0024743963,-0.0070963264,-0.007643761,-0.008426079,-0.0034597537,-0.0029215987,-0.008231931,0.0015365044,-0.001412584,-0.0060873907,-0.014197622,-0.0030388264,-0.004572007,-0.014334856,-0.0077391625,-0.008339903,-0.005751335,-0.05646462,-0.013835411,-0.0012594021,-0.0015776249,-0.006145628,-0.015706783,-0.0025490967,-0.0075615006,-0.02714413,-0.010220701,-0.004965606
27,-0.005701528,-0.0065183532,0.0020437248,0.0020236426,-0.0014992593,-0.0038830556,0.00012807481,0.00971514,-0.0024628234,-0.005738316,-0.007857921,-0.00791387,-0.0037100366,-0.0027459112,-0.008467949,0.0016510363,-0.0012843623,-0.006140633,-0.013986842,-0.0028683012,-0.004539952,-0.013603646,-0.007675482,-0.00740517,-0.0059659006,-0.056594204,-0.013363332,-0.0012407157,-0.0015559491,-0.0051720273,-0.015217137,-0.0023741703,-0.0065228306,-0.026778143,-0.009090842,-0.0050319675
28,-0.005769508,-0.006151801,0.0019896107,0.0020601158,-0.0014177582,-0.0038755054,0.00013792857,0.009711835,-0.0024521572,-0.0045058737,-0.008061661,-0.0073160827,-0.0039362507,-0.0026692227,-0.008687822,0.0017317025,-0.0012420928,-0.00619311,-0.013692565,-0.0028032183,-0.004517612,-0.012782936,-0.007634646,-0.00667718,-0.006159806,-0.05658706,-0.012745474,-0.0012316655,-0.0015502461,-0.004306859,-0.01463377,-0.0022899418,-0.005654525,-0.026373344,-0.008016744,-0.0050853435
