,0,1
0,1006.32446,2017-01-11T00:00:00.000000000
1,1006.4076,2017-01-12T00:00:00.000000000
2,1009.5975,2017-01-13T00:00:00.000000000
3,1014.5533,2017-01-17T00:00:00.000000000
4,1020.4938,2017-01-18T00:00:00.000000000
5,1025.689,2017-01-19T00:00:00.000000000
6,1028.632,2017-01-20T00:00:00.000000000
7,1029.73,2017-01-23T00:00:00.000000000
8,1030.887,2017-01-24T00:00:00.000000000
9,1031.3715,2017-01-25T00:00:00.000000000
10,1029.7587,2017-01-26T00:00:00.000000000
11,1027.7782,2017-01-27T00:00:00.000000000
12,1027.1127,2017-01-30T00:00:00.000000000
13,1027.0829,2017-01-31T00:00:00.000000000
14,1025.233,2017-02-01T00:00:00.000000000
15,1020.4809,2017-02-02T00:00:00.000000000
16,1015.2034,2017-02-03T00:00:00.000000000
17,1013.3177,2017-02-06T00:00:00.000000000
18,1013.6873,2017-02-07T00:00:00.000000000
19,1013.82904,2017-02-08T00:00:00.000000000
20,1014.79126,2017-02-09T00:00:00.000000000
21,1018.1574,2017-02-10T00:00:00.000000000
22,1022.3677,2017-02-13T00:00:00.000000000
23,1025.4768,2017-02-14T00:00:00.000000000
24,1027.7736,2017-02-15T00:00:00.000000000
25,1029.3685,2017-02-16T00:00:00.000000000
26,1030.6655,2017-02-17T00:00:00.000000000
27,1031.2803,2017-02-21T00:00:00.000000000
28,1030.6953,2017-02-22T00:00:00.000000000
29,1028.3092,2017-02-23T00:00:00.000000000
30,1024.9519,2017-02-24T00:00:00.000000000
31,1021.47784,2017-02-27T00:00:00.000000000
32,1017.5908,2017-02-28T00:00:00.000000000
33,1014.0929,2017-03-01T00:00:00.000000000
34,1013.00586,2017-03-02T00:00:00.000000000
35,1015.70294,2017-03-03T00:00:00.000000000
36,1019.72205,2017-03-06T00:00:00.000000000
37,1022.8175,2017-03-07T00:00:00.000000000
38,1024.5887,2017-03-08T00:00:00.000000000
39,1025.1161,2017-03-09T00:00:00.000000000
40,1023.8114,2017-03-10T00:00:00.000000000
41,1019.8184,2017-03-13T00:00:00.000000000
42,1014.63885,2017-03-14T00:00:00.000000000
43,1010.4685,2017-03-15T00:00:00.000000000
44,1007.1038,2017-03-16T00:00:00.000000000
45,1003.9979,2017-03-17T00:00:00.000000000
46,1001.8618,2017-03-20T00:00:00.000000000
47,1000.9714,2017-03-21T00:00:00.000000000
48,1000.64844,2017-03-22T00:00:00.000000000
49,1000.6053,2017-03-23T00:00:00.000000000
50,1001.4113,2017-03-24T00:00:00.000000000
51,1002.2112,2017-03-27T00:00:00.000000000
52,1000.2528,2017-03-28T00:00:00.000000000
53,994.7542,2017-03-29T00:00:00.000000000
54,988.4177,2017-03-30T00:00:00.000000000
55,983.05975,2017-03-31T00:00:00.000000000
56,977.8186,2017-04-03T00:00:00.000000000
57,971.5973,2017-04-04T00:00:00.000000000
58,965.169,2017-04-05T00:00:00.000000000
59,959.74506,2017-04-06T00:00:00.000000000
60,955.8183,2017-04-07T00:00:00.000000000
61,952.86237,2017-04-10T00:00:00.000000000
62,950.2994,2017-04-11T00:00:00.000000000
63,948.44745,2017-04-12T00:00:00.000000000
64,947.54474,2017-04-13T00:00:00.000000000
65,947.8544,2017-04-17T00:00:00.000000000
66,949.89264,2017-04-18T00:00:00.000000000
67,953.54016,2017-04-19T00:00:00.000000000
68,956.9511,2017-04-20T00:00:00.000000000
69,959.0739,2017-04-21T00:00:00.000000000
70,960.28625,2017-04-24T00:00:00.000000000
71,961.3989,2017-04-25T00:00:00.000000000
72,963.4842,2017-04-26T00:00:00.000000000
73,965.70386,2017-04-27T00:00:00.000000000
74,965.7273,2017-04-28T00:00:00.000000000
75,963.6414,2017-05-01T00:00:00.000000000
76,961.85767,2017-05-02T00:00:00.000000000
77,962.281,2017-05-03T00:00:00.000000000
78,964.1979,2017-05-04T00:00:00.000000000
79,966.7314,2017-05-05T00:00:00.000000000
80,969.23364,2017-05-08T00:00:00.000000000
81,971.19275,2017-05-09T00:00:00.000000000
82,971.8656,2017-05-10T00:00:00.000000000
