,0,1
0,457.1664,2017-01-11T00:00:00.000000000
1,460.55774,2017-01-12T00:00:00.000000000
2,464.37137,2017-01-13T00:00:00.000000000
3,467.9323,2017-01-17T00:00:00.000000000
4,471.56427,2017-01-18T00:00:00.000000000
5,475.76093,2017-01-19T00:00:00.000000000
6,479.88724,2017-01-20T00:00:00.000000000
7,482.30655,2017-01-23T00:00:00.000000000
8,484.12598,2017-01-24T00:00:00.000000000
9,487.40332,2017-01-25T00:00:00.000000000
10,489.2627,2017-01-26T00:00:00.000000000
11,488.64474,2017-01-27T00:00:00.000000000
12,488.60867,2017-01-30T00:00:00.000000000
13,488.85425,2017-01-31T00:00:00.000000000
14,487.00714,2017-02-01T00:00:00.000000000
15,484.04602,2017-02-02T00:00:00.000000000
16,483.51346,2017-02-03T00:00:00.000000000
17,484.249,2017-02-06T00:00:00.000000000
18,483.20374,2017-02-07T00:00:00.000000000
19,481.26324,2017-02-08T00:00:00.000000000
20,480.94672,2017-02-09T00:00:00.000000000
21,482.33752,2017-02-10T00:00:00.000000000
22,483.84305,2017-02-13T00:00:00.000000000
23,485.65253,2017-02-14T00:00:00.000000000
24,488.88446,2017-02-15T00:00:00.000000000
25,492.49658,2017-02-16T00:00:00.000000000
26,495.84674,2017-02-17T00:00:00.000000000
27,498.49612,2017-02-21T00:00:00.000000000
28,499.31485,2017-02-22T00:00:00.000000000
29,498.35434,2017-02-23T00:00:00.000000000
30,498.3493,2017-02-24T00:00:00.000000000
31,499.21146,2017-02-27T00:00:00.000000000
32,498.02106,2017-02-28T00:00:00.000000000
33,494.59656,2017-03-01T00:00:00.000000000
34,492.18982,2017-03-02T00:00:00.000000000
35,492.5627,2017-03-03T00:00:00.000000000
36,493.1277,2017-03-06T00:00:00.000000000
37,492.0699,2017-03-07T00:00:00.000000000
38,492.0163,2017-03-08T00:00:00.000000000
39,494.45087,2017-03-09T00:00:00.000000000
40,495.21313,2017-03-10T00:00:00.000000000
41,492.5383,2017-03-13T00:00:00.000000000
42,489.45026,2017-03-14T00:00:00.000000000
43,487.05295,2017-03-15T00:00:00.000000000
44,483.83755,2017-03-16T00:00:00.000000000
45,482.4662,2017-03-17T00:00:00.000000000
46,484.48154,2017-03-20T00:00:00.000000000
47,486.9609,2017-03-21T00:00:00.000000000
48,487.65826,2017-03-22T00:00:00.000000000
49,487.6136,2017-03-23T00:00:00.000000000
50,487.28137,2017-03-24T00:00:00.000000000
51,485.6938,2017-03-27T00:00:00.000000000
52,483.54755,2017-03-28T00:00:00.000000000
53,482.0385,2017-03-29T00:00:00.000000000
54,481.11865,2017-03-30T00:00:00.000000000
55,480.8707,2017-03-31T00:00:00.000000000
56,480.96387,2017-04-03T00:00:00.000000000
57,480.87994,2017-04-04T00:00:00.000000000
58,481.2533,2017-04-05T00:00:00.000000000
59,482.0613,2017-04-06T00:00:00.000000000
60,483.14313,2017-04-07T00:00:00.000000000
61,483.6269,2017-04-10T00:00:00.000000000
62,482.98322,2017-04-11T00:00:00.000000000
63,482.67523,2017-04-12T00:00:00.000000000
64,483.93774,2017-04-13T00:00:00.000000000
65,485.67108,2017-04-17T00:00:00.000000000
66,486.22064,2017-04-18T00:00:00.000000000
67,485.4681,2017-04-19T00:00:00.000000000
68,484.7914,2017-04-20T00:00:00.000000000
69,484.46918,2017-04-21T00:00:00.000000000
70,482.42,2017-04-24T00:00:00.000000000
71,478.90967,2017-04-25T00:00:00.000000000
72,476.33594,2017-04-26T00:00:00.000000000
73,475.58954,2017-04-27T00:00:00.000000000
74,475.45682,2017-04-28T00:00:00.000000000
75,475.44806,2017-05-01T00:00:00.000000000
76,476.2942,2017-05-02T00:00:00.000000000
77,480.20953,2017-05-03T00:00:00.000000000
78,487.03323,2017-05-04T00:00:00.000000000
79,492.51584,2017-05-05T00:00:00.000000000
80,493.0515,2017-05-08T00:00:00.000000000
81,490.8228,2017-05-09T00:00:00.000000000
82,488.97406,2017-05-10T00:00:00.000000000
83,486.2027,2017-05-11T00:00:00.000000000
84,482.54462,2017-05-12T00:00:00.000000000
85,480.57068,2017-05-15T00:00:00.000000000
86,480.11295,2017-05-16T00:00:00.000000000
87,479.9504,2017-05-17T00:00:00.000000000
88,480.36404,2017-05-18T00:00:00.000000000
89,481.23828,2017-05-19T00:00:00.000000000
90,482.26514,2017-05-22T00:00:00.000000000
91,483.8432,2017-05-23T00:00:00.000000000
92,486.4844,2017-05-24T00:00:00.000000000
93,488.64102,2017-05-25T00:00:00.000000000
94,489.55408,2017-05-26T00:00:00.000000000
95,490.25223,2017-05-30T00:00:00.000000000
96,491.56985,2017-05-31T00:00:00.000000000
97,492.16766,2017-06-01T00:00:00.000000000
98,491.1427,2017-06-02T00:00:00.000000000
99,490.06543,2017-06-05T00:00:00.000000000
100,489.91086,2017-06-06T00:00:00.000000000
101,489.31696,2017-06-07T00:00:00.000000000
102,488.92822,2017-06-08T00:00:00.000000000
103,490.97302,2017-06-09T00:00:00.000000000
104,495.586,2017-06-12T00:00:00.000000000
105,499.5199,2017-06-13T00:00:00.000000000
106,499.93536,2017-06-14T00:00:00.000000000
107,499.60965,2017-06-15T00:00:00.000000000
108,501.0635,2017-06-16T00:00:00.000000000
109,503.5982,2017-06-19T00:00:00.000000000
110,507.41803,2017-06-20T00:00:00.000000000
111,513.0244,2017-06-21T00:00:00.000000000
112,518.7675,2017-06-22T00:00:00.000000000
113,522.27875,2017-06-23T00:00:00.000000000
114,522.4931,2017-06-26T00:00:00.000000000
115,520.0137,2017-06-27T00:00:00.000000000
116,516.44556,2017-06-28T00:00:00.000000000
117,512.97565,2017-06-29T00:00:00.000000000
118,511.40503,2017-06-30T00:00:00.000000000
119,513.49084,2017-07-03T00:00:00.000000000
120,522.36786,2017-07-05T00:00:00.000000000
