,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.002439634,0.0017658717,-0.006592278,-0.010727531,-0.0025910402,0.000990081,-0.00016457307,0.00056606927,0.0021902563,-0.05408378,9.762164e-05,-0.0024659024,-0.0040034945,-0.00164677,0.0023383517,0.002273401,-0.0008667578,0.010727571,0.0001310089,-0.015127972,-0.012419361,0.0024967757,-0.0016114046,-0.0005238677,-0.0012953911,-0.0053737666,-0.010541975,-0.012330667,-0.008130683,-0.0013803144,-0.0037457177,-0.011230171,-0.0005694459,0.008762397,0.0019662182,-0.009034381
1,0.002460051,0.0016662101,-0.0067551224,-0.010736828,-0.0025970056,0.0009885441,-0.0002033786,0.00047819634,0.0021617387,-0.05385038,3.1948766e-05,-0.002656611,-0.00410721,-0.00169505,0.0022577539,0.002359821,-0.0009217546,0.010742209,4.913516e-05,-0.0151418075,-0.012425269,0.0024587645,-0.001761578,-0.0005919802,-0.001367323,-0.00539982,-0.010539151,-0.012367887,-0.00822869,-0.0013372384,-0.0038261558,-0.011233846,-0.00062974327,0.008760846,0.0020268343,-0.009040327
2,0.0024835016,0.0015784979,-0.006900229,-0.0107351085,-0.0025909138,0.0009938892,-0.0002356521,0.00040239719,0.002132395,-0.0536001,-2.673692e-05,-0.0028197085,-0.004205692,-0.0017307905,0.0021854416,0.0024122447,-0.0009737139,0.010754319,-2.346362e-05,-0.015148374,-0.012418311,0.0024275514,-0.0018767584,-0.0006465373,-0.0014306557,-0.0054103225,-0.010531022,-0.012466436,-0.008315035,-0.0013111961,-0.0038869586,-0.011228252,-0.0006853313,0.008777501,0.0020674064,-0.009039332
3,0.002531013,0.001475385,-0.0070559275,-0.01072276,-0.0025868304,0.0010008393,-0.00027382534,0.00031903287,0.002090406,-0.05337675,-9.913484e-05,-0.002998759,-0.004283844,-0.0017715975,0.0020986602,0.0024394768,-0.0010309658,0.010746158,-0.00010355082,-0.015147353,-0.012398103,0.0023928212,-0.0019991384,-0.00070245407,-0.0014991722,-0.0054249703,-0.0105138095,-0.012559041,-0.008407197,-0.0012891109,-0.00395498,-0.011212914,-0.0007457556,0.008810104,0.002089586,-0.009030999
4,0.0025950675,0.0013466312,-0.0072144996,-0.010711553,-0.0025886968,0.0010071129,-0.0003195862,0.00022608953,0.0020310804,-0.053218722,-0.00018737071,-0.0031846487,-0.0043099844,-0.0018209971,0.0019972166,0.0024470754,-0.0010970233,0.010730444,-0.00019387991,-0.015143327,-0.01237674,0.002353872,-0.0021186133,-0.0007633681,-0.0015769359,-0.005442459,-0.01049407,-0.012661396,-0.008499998,-0.0012697077,-0.004024283,-0.011195283,-0.00081576844,0.008820942,0.0020866757,-0.009024806
5,0.002659261,0.0012593971,-0.0073324377,-0.010711124,-0.0026013511,0.0010184115,-0.0003476687,0.00016122153,0.0019874282,-0.053199667,-0.0002496215,-0.0033284,-0.0043310216,-0.001851276,0.001923481,0.0024229912,-0.0011463348,0.01068901,-0.00026041458,-0.015145635,-0.012370457,0.002321117,-0.002213927,-0.0008042764,-0.0016351553,-0.0054647,-0.010483726,-0.012723789,-0.008571777,-0.0012637577,-0.0040850746,-0.011190676,-0.0008670201,0.008774983,0.002050999,-0.009026351
6,0.002714591,0.0011655588,-0.007457864,-0.010700201,-0.0026218751,0.0010350605,-0.00035956225,9.397303e-05,0.0019495338,-0.05324671,-0.00031732948,-0.003483459,-0.0043512415,-0.0018719581,0.0018467574,0.0024022916,-0.0011943515,0.01065214,-0.00032506452,-0.015144991,-0.012354043,0.0022824176,-0.0023109177,-0.00084151025,-0.0016916355,-0.0054933694,-0.010467594,-0.012760245,-0.00864714,-0.0012572167,-0.004147889,-0.011181884,-0.00091614184,0.0087111695,0.0019976827,-0.009020471
7,0.002756744,0.0010593024,-0.0075820745,-0.0106844725,-0.0026392888,0.0010540542,-0.00036046107,2.343949e-05,0.001928113,-0.053364817,-0.00039442207,-0.0036429293,-0.0043801465,-0.0018816021,0.00176451,0.0023941107,-0.0012418805,0.010609917,-0.0003898986,-0.015141583,-0.012332486,0.0022360056,-0.0024059117,-0.0008779946,-0.0017490137,-0.005523067,-0.010448067,-0.012793952,-0.008720153,-0.0012490642,-0.004208618,-0.011171078,-0.0009639975,0.008642502,0.0019326556,-0.009011337
8,0.0027721773,0.0009491875,-0.0076847463,-0.010662121,-0.0026422571,0.0010684215,-0.00036906244,-4.723212e-05,0.0019150755,-0.053398013,-0.000468226,-0.0037792055,-0.004416512,-0.0018912801,0.0016890541,0.0023678576,-0.001288139,0.010577103,-0.00045101842,-0.015135237,-0.012306472,0.0021911303,-0.0024790578,-0.00091127516,-0.0018020585,-0.005539567,-0.010423915,-0.012789185,-0.008780964,-0.0012502542,-0.004253065,-0.011159731,-0.0010104357,0.008642448,0.0018630933,-0.0089974245
9,0.0027675044,0.000859004,-0.0077621383,-0.010647117,-0.00264167,0.0010830248,-0.00038358447,-0.00010455401,0.0019067655,-0.053486206,-0.0005278649,-0.0038894415,-0.00446106,-0.001900074,0.0016276289,0.0023378436,-0.0013283044,0.010550799,-0.0005031165,-0.015132863,-0.012289555,0.0021543542,-0.0025335362,-0.0009371412,-0.0018471447,-0.005552148,-0.0104044555,-0.0127782,-0.0088282665,-0.0012552793,-0.0042854357,-0.011154346,-0.0010500179,0.008664317,0.0017991312,-0.008988645
