,0,1
0,1022.1054,2017-01-11T00:00:00.000000000
1,1021.5975,2017-01-12T00:00:00.000000000
2,1024.2983,2017-01-13T00:00:00.000000000
3,1029.4467,2017-01-17T00:00:00.000000000
4,1035.9463,2017-01-18T00:00:00.000000000
5,1042.5903,2017-01-19T00:00:00.000000000
6,1048.1188,2017-01-20T00:00:00.000000000
7,1051.9431,2017-01-23T00:00:00.000000000
8,1054.9333,2017-01-24T00:00:00.000000000
9,1056.5571,2017-01-25T00:00:00.000000000
10,1056.3068,2017-01-26T00:00:00.000000000
11,1054.4658,2017-01-27T00:00:00.000000000
12,1052.3838,2017-01-30T00:00:00.000000000
13,1050.712,2017-01-31T00:00:00.000000000
14,1047.694,2017-02-01T00:00:00.000000000
15,1042.4526,2017-02-02T00:00:00.000000000
16,1036.5538,2017-02-03T00:00:00.000000000
17,1033.1805,2017-02-06T00:00:00.000000000
18,1031.9027,2017-02-07T00:00:00.000000000
19,1030.948,2017-02-08T00:00:00.000000000
20,1031.313,2017-02-09T00:00:00.000000000
21,1034.4993,2017-02-10T00:00:00.000000000
22,1038.8151,2017-02-13T00:00:00.000000000
23,1042.5492,2017-02-14T00:00:00.000000000
24,1045.6412,2017-02-15T00:00:00.000000000
25,1047.8973,2017-02-16T00:00:00.000000000
26,1049.88,2017-02-17T00:00:00.000000000
27,1050.8296,2017-02-21T00:00:00.000000000
28,1050.3671,2017-02-22T00:00:00.000000000
29,1047.8622,2017-02-23T00:00:00.000000000
30,1043.6992,2017-02-24T00:00:00.000000000
31,1038.8053,2017-02-27T00:00:00.000000000
32,1033.3186,2017-02-28T00:00:00.000000000
33,1028.1138,2017-03-01T00:00:00.000000000
34,1025.2037,2017-03-02T00:00:00.000000000
35,1026.252,2017-03-03T00:00:00.000000000
36,1029.0094,2017-03-06T00:00:00.000000000
37,1031.4677,2017-03-07T00:00:00.000000000
38,1032.9612,2017-03-08T00:00:00.000000000
39,1033.2943,2017-03-09T00:00:00.000000000
40,1031.9476,2017-03-10T00:00:00.000000000
41,1027.7501,2017-03-13T00:00:00.000000000
42,1021.9711,2017-03-14T00:00:00.000000000
43,1016.7333,2017-03-15T00:00:00.000000000
44,1012.2848,2017-03-16T00:00:00.000000000
45,1007.4095,2017-03-17T00:00:00.000000000
46,1002.1318,2017-03-20T00:00:00.000000000
47,997.76636,2017-03-21T00:00:00.000000000
48,994.76666,2017-03-22T00:00:00.000000000
49,992.8513,2017-03-23T00:00:00.000000000
50,992.0298,2017-03-24T00:00:00.000000000
51,991.81537,2017-03-27T00:00:00.000000000
52,989.55597,2017-03-28T00:00:00.000000000
53,984.09924,2017-03-29T00:00:00.000000000
54,977.77203,2017-03-30T00:00:00.000000000
55,972.25867,2017-03-31T00:00:00.000000000
56,966.85156,2017-04-03T00:00:00.000000000
57,960.4398,2017-04-04T00:00:00.000000000
58,953.7931,2017-04-05T00:00:00.000000000
59,948.2741,2017-04-06T00:00:00.000000000
60,944.4435,2017-04-07T00:00:00.000000000
61,941.64923,2017-04-10T00:00:00.000000000
62,939.16284,2017-04-11T00:00:00.000000000
63,937.3738,2017-04-12T00:00:00.000000000
64,936.6332,2017-04-13T00:00:00.000000000
65,937.267,2017-04-17T00:00:00.000000000
66,939.67926,2017-04-18T00:00:00.000000000
67,943.4254,2017-04-19T00:00:00.000000000
68,946.5187,2017-04-20T00:00:00.000000000
69,948.1762,2017-04-21T00:00:00.000000000
70,949.0929,2017-04-24T00:00:00.000000000
71,950.13574,2017-04-25T00:00:00.000000000
72,952.4513,2017-04-26T00:00:00.000000000
73,954.9994,2017-04-27T00:00:00.000000000
74,955.0834,2017-04-28T00:00:00.000000000
75,952.93,2017-05-01T00:00:00.000000000
76,951.1186,2017-05-02T00:00:00.000000000
77,951.6499,2017-05-03T00:00:00.000000000
78,953.7398,2017-05-04T00:00:00.000000000
79,956.2684,2017-05-05T00:00:00.000000000
80,958.7221,2017-05-08T00:00:00.000000000
81,960.7538,2017-05-09T00:00:00.000000000
82,961.6475,2017-05-10T00:00:00.000000000
83,961.6981,2017-05-11T00:00:00.000000000
84,961.76874,2017-05-12T00:00:00.000000000
85,961.4321,2017-05-15T00:00:00.000000000
86,960.0103,2017-05-16T00:00:00.000000000
87,959.2971,2017-05-17T00:00:00.000000000
88,962.15826,2017-05-18T00:00:00.000000000
89,966.9894,2017-05-19T00:00:00.000000000
90,966.92426,2017-05-22T00:00:00.000000000
91,961.3726,2017-05-23T00:00:00.000000000
92,957.59106,2017-05-24T00:00:00.000000000
93,957.1044,2017-05-25T00:00:00.000000000
94,955.12646,2017-05-26T00:00:00.000000000
95,950.06866,2017-05-30T00:00:00.000000000
96,944.1914,2017-05-31T00:00:00.000000000
97,937.4409,2017-06-01T00:00:00.000000000
98,929.7278,2017-06-02T00:00:00.000000000
99,923.0522,2017-06-05T00:00:00.000000000
100,919.82294,2017-06-06T00:00:00.000000000
101,919.85767,2017-06-07T00:00:00.000000000
102,922.0094,2017-06-08T00:00:00.000000000
103,925.8559,2017-06-09T00:00:00.000000000
104,931.9751,2017-06-12T00:00:00.000000000
105,940.11786,2017-06-13T00:00:00.000000000
106,945.6692,2017-06-14T00:00:00.000000000
107,945.8863,2017-06-15T00:00:00.000000000
108,944.3171,2017-06-16T00:00:00.000000000
109,944.89075,2017-06-19T00:00:00.000000000
110,947.3975,2017-06-20T00:00:00.000000000
111,949.6047,2017-06-21T00:00:00.000000000
112,949.10333,2017-06-22T00:00:00.000000000
113,944.62616,2017-06-23T00:00:00.000000000
114,936.1773,2017-06-26T00:00:00.000000000
115,926.0552,2017-06-27T00:00:00.000000000
116,918.1776,2017-06-28T00:00:00.000000000
117,914.0578,2017-06-29T00:00:00.000000000
118,912.934,2017-06-30T00:00:00.000000000
119,914.2299,2017-07-03T00:00:00.000000000
120,922.163,2017-07-05T00:00:00.000000000
121,941.9883,2017-07-06T00:00:00.000000000
122,969.947,2017-07-07T00:00:00.000000000
123,995.27185,2017-07-10T00:00:00.000000000
124,1013.68494,2017-07-11T00:00:00.000000000
125,1029.0013,2017-07-12T00:00:00.000000000
126,1040.4805,2017-07-13T00:00:00.000000000
127,1040.75,2017-07-14T00:00:00.000000000
128,1019.8841,2017-07-17T00:00:00.000000000
129,998.4834,2017-07-18T00:00:00.000000000
130,998.3624,2017-07-19T00:00:00.000000000
131,1001.7622,2017-07-20T00:00:00.000000000
132,1000.01154,2017-07-21T00:00:00.000000000
133,1000.87744,2017-07-24T00:00:00.000000000
134,1004.24536,2017-07-25T00:00:00.000000000
135,1007.44775,2017-07-26T00:00:00.000000000
136,1006.53705,2017-07-27T00:00:00.000000000
137,1002.897,2017-07-28T00:00:00.000000000
138,1002.325,2017-07-31T00:00:00.000000000
139,1004.2439,2017-08-01T00:00:00.000000000
140,1006.1417,2017-08-02T00:00:00.000000000
141,1004.57196,2017-08-03T00:00:00.000000000
142,1000.4621,2017-08-04T00:00:00.000000000
143,995.73456,2017-08-07T00:00:00.000000000
144,989.6715,2017-08-08T00:00:00.000000000
145,982.88293,2017-08-09T00:00:00.000000000
146,978.86566,2017-08-10T00:00:00.000000000
147,979.57544,2017-08-11T00:00:00.000000000
148,978.5023,2017-08-14T00:00:00.000000000
149,972.44446,2017-08-15T00:00:00.000000000
150,964.85443,2017-08-16T00:00:00.000000000
151,958.1147,2017-08-17T00:00:00.000000000
152,950.89777,2017-08-18T00:00:00.000000000
153,944.87787,2017-08-21T00:00:00.000000000
154,944.60675,2017-08-22T00:00:00.000000000
155,948.51636,2017-08-23T00:00:00.000000000
156,952.5018,2017-08-24T00:00:00.000000000
157,955.0942,2017-08-25T00:00:00.000000000
158,958.66473,2017-08-28T00:00:00.000000000
159,963.0337,2017-08-29T00:00:00.000000000
160,965.4962,2017-08-30T00:00:00.000000000
161,965.18567,2017-08-31T00:00:00.000000000
162,963.2113,2017-09-01T00:00:00.000000000
163,962.5891,2017-09-05T00:00:00.000000000
164,964.5835,2017-09-06T00:00:00.000000000
165,970.1795,2017-09-07T00:00:00.000000000
166,978.82263,2017-09-08T00:00:00.000000000
167,987.1892,2017-09-11T00:00:00.000000000
168,991.02515,2017-09-12T00:00:00.000000000
169,989.6463,2017-09-13T00:00:00.000000000
170,985.12524,2017-09-14T00:00:00.000000000
171,980.42957,2017-09-15T00:00:00.000000000
172,979.78296,2017-09-18T00:00:00.000000000
173,983.72034,2017-09-19T00:00:00.000000000
174,989.10474,2017-09-20T00:00:00.000000000
175,992.7754,2017-09-21T00:00:00.000000000
176,995.72943,2017-09-22T00:00:00.000000000
177,998.7107,2017-09-25T00:00:00.000000000
178,1001.69025,2017-09-26T00:00:00.000000000
179,1003.0735,2017-09-27T00:00:00.000000000
180,1001.7484,2017-09-28T00:00:00.000000000
181,999.07263,2017-09-29T00:00:00.000000000
182,996.75946,2017-10-02T00:00:00.000000000
183,995.7252,2017-10-03T00:00:00.000000000
184,994.21765,2017-10-04T00:00:00.000000000
185,991.8521,2017-10-05T00:00:00.000000000
186,990.0762,2017-10-06T00:00:00.000000000
187,991.2474,2017-10-09T00:00:00.000000000
188,995.66376,2017-10-10T00:00:00.000000000
189,999.9144,2017-10-11T00:00:00.000000000
190,1001.8524,2017-10-12T00:00:00.000000000
191,1002.13873,2017-10-13T00:00:00.000000000
192,1005.5817,2017-10-16T00:00:00.000000000
193,1013.72205,2017-10-17T00:00:00.000000000
194,1021.6394,2017-10-18T00:00:00.000000000
195,1024.4453,2017-10-19T00:00:00.000000000
196,1022.9652,2017-10-20T00:00:00.000000000
