,0,1
0,55.466087,2017-01-11T00:00:00.000000000
1,55.27276,2017-01-12T00:00:00.000000000
2,55.116554,2017-01-13T00:00:00.000000000
3,55.08989,2017-01-17T00:00:00.000000000
4,55.0127,2017-01-18T00:00:00.000000000
5,54.861423,2017-01-19T00:00:00.000000000
6,54.704514,2017-01-20T00:00:00.000000000
7,54.562992,2017-01-23T00:00:00.000000000
8,54.455593,2017-01-24T00:00:00.000000000
9,54.371273,2017-01-25T00:00:00.000000000
10,54.31859,2017-01-26T00:00:00.000000000
11,54.278336,2017-01-27T00:00:00.000000000
12,54.314262,2017-01-30T00:00:00.000000000
13,54.37727,2017-01-31T00:00:00.000000000
14,54.348423,2017-02-01T00:00:00.000000000
15,54.268513,2017-02-02T00:00:00.000000000
16,54.26643,2017-02-03T00:00:00.000000000
17,54.327812,2017-02-06T00:00:00.000000000
18,54.375393,2017-02-07T00:00:00.000000000
19,54.39526,2017-02-08T00:00:00.000000000
20,54.34505,2017-02-09T00:00:00.000000000
21,54.22138,2017-02-10T00:00:00.000000000
22,54.07752,2017-02-13T00:00:00.000000000
23,54.010773,2017-02-14T00:00:00.000000000
24,53.95967,2017-02-15T00:00:00.000000000
25,53.90445,2017-02-16T00:00:00.000000000
26,53.892433,2017-02-17T00:00:00.000000000
27,53.89893,2017-02-21T00:00:00.000000000
28,53.878353,2017-02-22T00:00:00.000000000
29,53.845978,2017-02-23T00:00:00.000000000
30,53.825943,2017-02-24T00:00:00.000000000
31,53.84439,2017-02-27T00:00:00.000000000
32,53.896763,2017-02-28T00:00:00.000000000
33,53.956722,2017-03-01T00:00:00.000000000
34,54.023518,2017-03-02T00:00:00.000000000
35,54.07838,2017-03-03T00:00:00.000000000
36,54.05241,2017-03-06T00:00:00.000000000
37,53.966938,2017-03-07T00:00:00.000000000
38,53.912006,2017-03-08T00:00:00.000000000
39,53.87762,2017-03-09T00:00:00.000000000
40,53.661625,2017-03-10T00:00:00.000000000
41,53.185753,2017-03-13T00:00:00.000000000
42,52.59631,2017-03-14T00:00:00.000000000
43,51.973392,2017-03-15T00:00:00.000000000
44,51.282246,2017-03-16T00:00:00.000000000
45,50.62761,2017-03-17T00:00:00.000000000
46,50.155163,2017-03-20T00:00:00.000000000
47,49.826984,2017-03-21T00:00:00.000000000
48,49.585995,2017-03-22T00:00:00.000000000
49,49.370426,2017-03-23T00:00:00.000000000
