,0,1
0,175.67451,2017-01-10T00:00:00.000000000
1,176.78531,2017-01-11T00:00:00.000000000
2,177.21648,2017-01-12T00:00:00.000000000
3,176.6133,2017-01-13T00:00:00.000000000
4,175.73209,2017-01-16T00:00:00.000000000
5,175.25189,2017-01-17T00:00:00.000000000
6,174.9679,2017-01-18T00:00:00.000000000
7,174.60135,2017-01-19T00:00:00.000000000
8,174.73,2017-01-20T00:00:00.000000000
9,175.44012,2017-01-23T00:00:00.000000000
10,176.17088,2017-01-24T00:00:00.000000000
11,176.53265,2017-01-25T00:00:00.000000000
12,176.6987,2017-01-26T00:00:00.000000000
13,176.95197,2017-01-27T00:00:00.000000000
14,177.04079,2017-01-30T00:00:00.000000000
15,176.86868,2017-01-31T00:00:00.000000000
16,176.595,2017-02-01T00:00:00.000000000
17,176.4414,2017-02-02T00:00:00.000000000
18,176.5275,2017-02-03T00:00:00.000000000
19,176.6375,2017-02-06T00:00:00.000000000
20,176.57727,2017-02-07T00:00:00.000000000
21,176.36209,2017-02-08T00:00:00.000000000
22,176.29121,2017-02-09T00:00:00.000000000
23,176.39815,2017-02-10T00:00:00.000000000
24,176.46368,2017-02-13T00:00:00.000000000
25,176.53749,2017-02-14T00:00:00.000000000
26,176.79106,2017-02-15T00:00:00.000000000
27,177.15987,2017-02-16T00:00:00.000000000
28,177.38965,2017-02-17T00:00:00.000000000
29,177.48405,2017-02-20T00:00:00.000000000
30,177.50047,2017-02-21T00:00:00.000000000
31,177.3448,2017-02-22T00:00:00.000000000
32,177.07053,2017-02-23T00:00:00.000000000
33,177.04628,2017-02-24T00:00:00.000000000
34,177.41081,2017-02-27T00:00:00.000000000
35,177.72769,2017-02-28T00:00:00.000000000
36,177.73058,2017-03-01T00:00:00.000000000
37,177.70425,2017-03-02T00:00:00.000000000
38,177.92041,2017-03-03T00:00:00.000000000
39,178.20654,2017-03-06T00:00:00.000000000
40,178.34262,2017-03-07T00:00:00.000000000
41,178.56552,2017-03-08T00:00:00.000000000
42,178.938,2017-03-09T00:00:00.000000000
43,179.3317,2017-03-10T00:00:00.000000000
44,179.33408,2017-03-13T00:00:00.000000000
45,178.85713,2017-03-14T00:00:00.000000000
46,178.28479,2017-03-15T00:00:00.000000000
47,177.97012,2017-03-16T00:00:00.000000000
48,177.89488,2017-03-17T00:00:00.000000000
49,177.83144,2017-03-20T00:00:00.000000000
50,177.91391,2017-03-21T00:00:00.000000000
51,178.23657,2017-03-22T00:00:00.000000000
52,178.55249,2017-03-23T00:00:00.000000000
53,178.41226,2017-03-24T00:00:00.000000000
54,177.9295,2017-03-27T00:00:00.000000000
55,177.43329,2017-03-28T00:00:00.000000000
56,176.98444,2017-03-29T00:00:00.000000000
57,176.52802,2017-03-30T00:00:00.000000000
58,176.18135,2017-03-31T00:00:00.000000000
59,176.10889,2017-04-03T00:00:00.000000000
60,176.13159,2017-04-04T00:00:00.000000000
61,176.26222,2017-04-05T00:00:00.000000000
62,176.48119,2017-04-06T00:00:00.000000000
63,176.71446,2017-04-07T00:00:00.000000000
64,176.91718,2017-04-10T00:00:00.000000000
65,177.04099,2017-04-11T00:00:00.000000000
66,177.11829,2017-04-12T00:00:00.000000000
67,177.09589,2017-04-13T00:00:00.000000000
68,177.12402,2017-04-18T00:00:00.000000000
69,177.32089,2017-04-19T00:00:00.000000000
70,177.69966,2017-04-20T00:00:00.000000000
71,178.09814,2017-04-21T00:00:00.000000000
72,178.25447,2017-04-24T00:00:00.000000000
73,178.1741,2017-04-25T00:00:00.000000000
74,178.021,2017-04-26T00:00:00.000000000
75,177.89093,2017-04-27T00:00:00.000000000
76,177.76152,2017-04-28T00:00:00.000000000
77,177.69086,2017-05-02T00:00:00.000000000
