,0,1
0,16.362997,2017-01-11T00:00:00.000000000
1,16.484026,2017-01-12T00:00:00.000000000
2,16.606518,2017-01-13T00:00:00.000000000
3,16.71497,2017-01-17T00:00:00.000000000
4,16.793636,2017-01-18T00:00:00.000000000
5,16.871334,2017-01-19T00:00:00.000000000
6,16.971119,2017-01-20T00:00:00.000000000
7,17.06441,2017-01-23T00:00:00.000000000
8,17.125492,2017-01-24T00:00:00.000000000
9,17.162964,2017-01-25T00:00:00.000000000
10,17.202913,2017-01-26T00:00:00.000000000
11,17.225178,2017-01-27T00:00:00.000000000
12,17.201939,2017-01-30T00:00:00.000000000
13,17.162231,2017-01-31T00:00:00.000000000
14,17.148891,2017-02-01T00:00:00.000000000
15,17.187508,2017-02-02T00:00:00.000000000
16,17.260197,2017-02-03T00:00:00.000000000
17,17.342093,2017-02-06T00:00:00.000000000
18,17.425518,2017-02-07T00:00:00.000000000
19,17.507456,2017-02-08T00:00:00.000000000
20,17.591915,2017-02-09T00:00:00.000000000
21,17.663189,2017-02-10T00:00:00.000000000
22,17.719429,2017-02-13T00:00:00.000000000
23,17.774666,2017-02-14T00:00:00.000000000
24,17.8337,2017-02-15T00:00:00.000000000
25,17.886875,2017-02-16T00:00:00.000000000
26,17.928684,2017-02-17T00:00:00.000000000
27,17.971197,2017-02-21T00:00:00.000000000
28,18.017519,2017-02-22T00:00:00.000000000
29,18.05538,2017-02-23T00:00:00.000000000
30,18.080515,2017-02-24T00:00:00.000000000
31,18.100916,2017-02-27T00:00:00.000000000
32,18.131346,2017-02-28T00:00:00.000000000
33,18.172201,2017-03-01T00:00:00.000000000
34,18.2173,2017-03-02T00:00:00.000000000
35,18.261879,2017-03-03T00:00:00.000000000
36,18.280188,2017-03-06T00:00:00.000000000
37,18.256025,2017-03-07T00:00:00.000000000
38,18.19498,2017-03-08T00:00:00.000000000
39,18.114952,2017-03-09T00:00:00.000000000
40,18.019405,2017-03-10T00:00:00.000000000
41,17.89334,2017-03-13T00:00:00.000000000
42,17.748573,2017-03-14T00:00:00.000000000
43,17.603338,2017-03-15T00:00:00.000000000
44,17.466745,2017-03-16T00:00:00.000000000
45,17.342823,2017-03-17T00:00:00.000000000
46,17.253656,2017-03-20T00:00:00.000000000
47,17.225414,2017-03-21T00:00:00.000000000
48,17.255487,2017-03-22T00:00:00.000000000
49,17.322126,2017-03-23T00:00:00.000000000
50,17.40288,2017-03-24T00:00:00.000000000
51,17.486935,2017-03-27T00:00:00.000000000
52,17.564537,2017-03-28T00:00:00.000000000
53,17.648912,2017-03-29T00:00:00.000000000
54,17.754646,2017-03-30T00:00:00.000000000
55,17.873627,2017-03-31T00:00:00.000000000
56,17.986425,2017-04-03T00:00:00.000000000
57,18.076777,2017-04-04T00:00:00.000000000
58,18.143826,2017-04-05T00:00:00.000000000
59,18.191809,2017-04-06T00:00:00.000000000
60,18.219646,2017-04-07T00:00:00.000000000
61,18.23339,2017-04-10T00:00:00.000000000
62,18.238674,2017-04-11T00:00:00.000000000
63,18.228731,2017-04-12T00:00:00.000000000
64,18.214252,2017-04-13T00:00:00.000000000
65,18.205786,2017-04-17T00:00:00.000000000
66,18.217096,2017-04-18T00:00:00.000000000
67,18.245155,2017-04-19T00:00:00.000000000
68,18.27226,2017-04-20T00:00:00.000000000
69,18.29078,2017-04-21T00:00:00.000000000
70,18.289639,2017-04-24T00:00:00.000000000
71,18.266228,2017-04-25T00:00:00.000000000
72,18.221886,2017-04-26T00:00:00.000000000
73,18.157011,2017-04-27T00:00:00.000000000
74,18.075333,2017-04-28T00:00:00.000000000
75,17.980343,2017-05-01T00:00:00.000000000
76,17.878012,2017-05-02T00:00:00.000000000
77,17.761772,2017-05-03T00:00:00.000000000
78,17.624523,2017-05-04T00:00:00.000000000
79,17.46509,2017-05-05T00:00:00.000000000
80,17.286524,2017-05-08T00:00:00.000000000
81,17.09563,2017-05-09T00:00:00.000000000
82,16.904285,2017-05-10T00:00:00.000000000
83,16.724972,2017-05-11T00:00:00.000000000
84,16.566214,2017-05-12T00:00:00.000000000
85,16.443645,2017-05-15T00:00:00.000000000
86,16.370024,2017-05-16T00:00:00.000000000
87,16.351759,2017-05-17T00:00:00.000000000
88,16.387241,2017-05-18T00:00:00.000000000
89,16.472183,2017-05-19T00:00:00.000000000
90,16.573814,2017-05-22T00:00:00.000000000
91,16.66801,2017-05-23T00:00:00.000000000
92,16.766502,2017-05-24T00:00:00.000000000
93,16.874763,2017-05-25T00:00:00.000000000
94,16.982195,2017-05-26T00:00:00.000000000
95,17.07013,2017-05-30T00:00:00.000000000
96,17.150023,2017-05-31T00:00:00.000000000
97,17.243034,2017-06-01T00:00:00.000000000
98,17.335934,2017-06-02T00:00:00.000000000
99,17.407755,2017-06-05T00:00:00.000000000
100,17.462479,2017-06-06T00:00:00.000000000
101,17.51861,2017-06-07T00:00:00.000000000
102,17.586294,2017-06-08T00:00:00.000000000
103,17.650764,2017-06-09T00:00:00.000000000
104,17.691462,2017-06-12T00:00:00.000000000
105,17.701828,2017-06-13T00:00:00.000000000
106,17.669083,2017-06-14T00:00:00.000000000
107,17.591543,2017-06-15T00:00:00.000000000
108,17.497097,2017-06-16T00:00:00.000000000
109,17.399878,2017-06-19T00:00:00.000000000
110,17.30156,2017-06-20T00:00:00.000000000
111,17.192549,2017-06-21T00:00:00.000000000
112,17.076088,2017-06-22T00:00:00.000000000
113,16.96737,2017-06-23T00:00:00.000000000
