,0,1
0,1177.9984,2017-01-11T00:00:00.000000000
1,1182.1011,2017-01-12T00:00:00.000000000
2,1187.1729,2017-01-13T00:00:00.000000000
3,1192.5586,2017-01-17T00:00:00.000000000
4,1197.2374,2017-01-18T00:00:00.000000000
5,1202.0555,2017-01-19T00:00:00.000000000
6,1207.9363,2017-01-20T00:00:00.000000000
7,1212.838,2017-01-23T00:00:00.000000000
8,1215.8914,2017-01-24T00:00:00.000000000
9,1219.3152,2017-01-25T00:00:00.000000000
10,1223.1077,2017-01-26T00:00:00.000000000
11,1225.0394,2017-01-27T00:00:00.000000000
12,1224.8125,2017-01-30T00:00:00.000000000
13,1224.4796,2017-01-31T00:00:00.000000000
14,1224.5912,2017-02-01T00:00:00.000000000
15,1224.289,2017-02-02T00:00:00.000000000
16,1223.8531,2017-02-03T00:00:00.000000000
17,1224.1652,2017-02-06T00:00:00.000000000
18,1225.7762,2017-02-07T00:00:00.000000000
19,1228.6605,2017-02-08T00:00:00.000000000
20,1232.2651,2017-02-09T00:00:00.000000000
21,1236.0872,2017-02-10T00:00:00.000000000
22,1239.7124,2017-02-13T00:00:00.000000000
23,1242.852,2017-02-14T00:00:00.000000000
24,1244.9988,2017-02-15T00:00:00.000000000
25,1245.8855,2017-02-16T00:00:00.000000000
26,1246.3505,2017-02-17T00:00:00.000000000
27,1247.1886,2017-02-21T00:00:00.000000000
28,1248.1606,2017-02-22T00:00:00.000000000
29,1248.8273,2017-02-23T00:00:00.000000000
30,1249.356,2017-02-24T00:00:00.000000000
31,1250.3253,2017-02-27T00:00:00.000000000
32,1251.9646,2017-02-28T00:00:00.000000000
33,1253.9354,2017-03-01T00:00:00.000000000
34,1255.7891,2017-03-02T00:00:00.000000000
35,1257.2152,2017-03-03T00:00:00.000000000
36,1257.8942,2017-03-06T00:00:00.000000000
37,1257.4291,2017-03-07T00:00:00.000000000
38,1255.8473,2017-03-08T00:00:00.000000000
39,1253.4779,2017-03-09T00:00:00.000000000
40,1250.6849,2017-03-10T00:00:00.000000000
41,1247.4624,2017-03-13T00:00:00.000000000
42,1244.0459,2017-03-14T00:00:00.000000000
43,1240.7869,2017-03-15T00:00:00.000000000
44,1237.5999,2017-03-16T00:00:00.000000000
45,1234.3936,2017-03-17T00:00:00.000000000
46,1232.4825,2017-03-20T00:00:00.000000000
47,1232.3853,2017-03-21T00:00:00.000000000
48,1233.4169,2017-03-22T00:00:00.000000000
49,1235.8146,2017-03-23T00:00:00.000000000
50,1239.7438,2017-03-24T00:00:00.000000000
51,1244.2529,2017-03-27T00:00:00.000000000
52,1248.1317,2017-03-28T00:00:00.000000000
53,1251.1698,2017-03-29T00:00:00.000000000
54,1253.7188,2017-03-30T00:00:00.000000000
55,1255.9119,2017-03-31T00:00:00.000000000
56,1257.4363,2017-04-03T00:00:00.000000000
57,1258.2003,2017-04-04T00:00:00.000000000
58,1258.6799,2017-04-05T00:00:00.000000000
59,1259.2867,2017-04-06T00:00:00.000000000
60,1259.917,2017-04-07T00:00:00.000000000
61,1260.3518,2017-04-10T00:00:00.000000000
62,1260.6832,2017-04-11T00:00:00.000000000
63,1261.1641,2017-04-12T00:00:00.000000000
64,1262.1998,2017-04-13T00:00:00.000000000
65,1263.8291,2017-04-17T00:00:00.000000000
66,1266.3333,2017-04-18T00:00:00.000000000
67,1269.83,2017-04-19T00:00:00.000000000
68,1273.6418,2017-04-20T00:00:00.000000000
69,1277.2589,2017-04-21T00:00:00.000000000
70,1280.1135,2017-04-24T00:00:00.000000000
71,1282.1793,2017-04-25T00:00:00.000000000
72,1283.5277,2017-04-26T00:00:00.000000000
73,1284.4087,2017-04-27T00:00:00.000000000
74,1284.6768,2017-04-28T00:00:00.000000000
75,1283.9747,2017-05-01T00:00:00.000000000
76,1282.8881,2017-05-02T00:00:00.000000000
77,1281.885,2017-05-03T00:00:00.000000000
78,1280.9149,2017-05-04T00:00:00.000000000
79,1279.4758,2017-05-05T00:00:00.000000000
80,1277.4408,2017-05-08T00:00:00.000000000
81,1274.822,2017-05-09T00:00:00.000000000
82,1270.9581,2017-05-10T00:00:00.000000000
83,1265.9956,2017-05-11T00:00:00.000000000
84,1260.8381,2017-05-12T00:00:00.000000000
85,1255.9768,2017-05-15T00:00:00.000000000
86,1252.0206,2017-05-16T00:00:00.000000000
87,1249.4935,2017-05-17T00:00:00.000000000
88,1248.3176,2017-05-18T00:00:00.000000000
89,1248.7076,2017-05-19T00:00:00.000000000
90,1250.8019,2017-05-22T00:00:00.000000000
91,1254.0077,2017-05-23T00:00:00.000000000
92,1257.3566,2017-05-24T00:00:00.000000000
93,1260.1646,2017-05-25T00:00:00.000000000
94,1262.51,2017-05-26T00:00:00.000000000
95,1264.1558,2017-05-30T00:00:00.000000000
96,1265.2577,2017-05-31T00:00:00.000000000
97,1266.5474,2017-06-01T00:00:00.000000000
98,1268.4865,2017-06-02T00:00:00.000000000
99,1270.8192,2017-06-05T00:00:00.000000000
100,1273.0396,2017-06-06T00:00:00.000000000
101,1275.3928,2017-06-07T00:00:00.000000000
102,1277.9779,2017-06-08T00:00:00.000000000
103,1280.8911,2017-06-09T00:00:00.000000000
104,1283.787,2017-06-12T00:00:00.000000000
105,1286.0227,2017-06-13T00:00:00.000000000
106,1287.0553,2017-06-14T00:00:00.000000000
107,1287.0759,2017-06-15T00:00:00.000000000
108,1286.6764,2017-06-16T00:00:00.000000000
109,1285.9673,2017-06-19T00:00:00.000000000
110,1284.9675,2017-06-20T00:00:00.000000000
111,1283.4285,2017-06-21T00:00:00.000000000
112,1281.3253,2017-06-22T00:00:00.000000000
113,1278.8986,2017-06-23T00:00:00.000000000
114,1276.1217,2017-06-26T00:00:00.000000000
115,1273.5503,2017-06-27T00:00:00.000000000
116,1271.7561,2017-06-28T00:00:00.000000000
117,1270.742,2017-06-29T00:00:00.000000000
118,1269.9994,2017-06-30T00:00:00.000000000
119,1269.121,2017-07-03T00:00:00.000000000
120,1268.4694,2017-07-05T00:00:00.000000000
121,1267.4371,2017-07-06T00:00:00.000000000
122,1265.3674,2017-07-07T00:00:00.000000000
