,0
0,1.0
1,0.9963399341447302
2,1.0159972149707606
3,1.0276601790763087
4,1.04449851306338
5,1.045238958821832
6,1.047705198468096
7,1.04479067460141
8,1.0427407101125683
9,1.0426015298232392
10,1.0415066306359253
11,1.0407809857984383
12,1.0321339334118373
13,1.0358811734254931
14,1.0371229347025157
15,1.0384975986765341
16,1.0242392193127479
17,1.0376767014767327
18,1.045748562446169
19,1.0460274262717217
20,1.04584623621615
21,1.046595610029968
22,1.0436563473161196
23,1.0418545640245447
24,1.0422669050375304
25,1.041226693057967
26,1.040591167047833
27,1.0428863160612099
28,1.038183523138461
29,1.0391572281102492
30,1.0394833888478279
31,1.038750793993071
32,1.0369243466760598
33,1.037568134454142
34,1.0391370961525082
35,1.0382872975166415
36,1.034579215474438
37,1.036924967463499
38,1.0135746007585706
39,1.0382451602069518
40,1.0400232010019954
41,1.0396311963319647
42,1.036525419186456
43,1.0402797742694065
44,1.0378795252106168
45,1.0372281865209763
46,1.0351284083464243
47,1.037579820091387
48,1.041959087015145
49,1.0414336557516477
50,1.0421363096481304
51,1.043764347524783
52,1.042759767078771
53,1.042259393006135
54,1.0412355824943555
55,1.0407536847705838
56,1.0363427324329029
57,1.038279601411529
58,1.0380547946898666
59,1.0375591520089817
60,1.037817438547793
61,1.0355050034409499
62,1.0352005906720965
63,1.034034536096257
64,1.0301261152202092
65,1.0294339853560661
66,1.0304271368256364
67,1.0299680835510276
68,1.0301651025182141
69,1.0312889505196479
70,1.031182937194672
71,1.0308237611349045
72,1.0296580944914155
73,1.0280350601961767
74,1.0297353309347634
75,1.0320140411094318
76,1.0337949440127394
77,1.035098630763399
78,1.0365359380949777
79,1.0412269145295825
80,1.0369465617622686
81,1.0336272268416278
82,1.0328746594829052
83,1.0313814197403743
84,1.0321708082659864
85,1.0311779207465317
86,1.0329212572410553
87,1.0308175051496715
88,1.0309668249326078
89,1.036586989316581
90,1.0331310320949953
91,1.0330707229483667
92,1.027231060480413
93,1.0237894965952794
94,1.0243916924280065
95,1.0193016654779818
96,1.0202092561707345
97,1.0184925787280978
98,1.0109353211814478
99,1.0116530587783497
100,1.0085639741041015
101,1.0056409896811838
102,1.0060203876872336
103,1.0068980346232328
104,1.0073377703038684
105,1.0075849910560932
106,1.0074640531726082
107,1.0110315256959228
108,1.0111696955017901
109,1.0122675436063604
110,1.0128178846269842
111,1.0134181396894082
112,1.0160735387667728
113,1.0158308366068294
114,1.0147277461982862
115,1.0113464781156767
116,1.0112443692261497
117,1.0091879621423052
118,1.011811876236497
119,1.0123594633913895
120,1.0146313769178692
121,1.0249510652112448
122,1.021804504055986
123,1.0009404589887168
124,1.0003704976855652
125,1.0203771244823112
126,1.0204764842351461
127,1.0239276424399795
128,1.0221288416315402
129,1.0206164113913407
130,1.0202290337382114
131,1.0220229791961903
132,1.0311009757566334
133,1.0324645430621422
134,1.031083230355582
135,1.0320839576400969
136,1.0367417055322632
137,1.0397855802167726
138,1.0414455414824644
139,1.0415122657408626
140,1.038430077158594
141,1.0385183150221464
142,1.0381949564973754
143,1.0384335704657814
144,1.039872398291992
145,1.042527426148267
146,1.041789972301116
147,1.0415777962844401
148,1.0409640668527125
149,1.0412177964518672
150,1.0419193927422945
151,1.0419820322225648
152,1.0411809810989623
153,1.041111377408582
154,1.0394475985093448
155,1.0354613838616726
156,1.0368840724566069
157,1.0356817222636396
158,1.036920499859633
159,1.0409970463024178
160,1.0426133660806598
161,1.0445898044325928
162,1.0449513227076186
163,1.0452007282535123
164,1.046948565022848
165,1.0508240525322283
166,1.049082675995654
167,1.0493418355531643
168,1.0495683925178843
169,1.050408169475574
170,1.0508585397118517
171,1.0494941921352303
172,1.0500569345464954
173,1.0503858342949535
174,1.051626032540933
175,1.0511588080424232
176,1.0503068525519792
177,1.0502746301194554
178,1.0530085654257166
179,1.0566673175744052
180,1.057382146459993
181,1.0539208070189683
182,1.0547472636430084
183,1.0553202925093232
184,1.056573725718172
185,1.0553904462270967
186,1.0549697878237314
187,1.059994149973298
188,1.0568150900733015
189,1.0545396528281508
190,1.0488732422040263
191,1.047719771577682
192,1.0510431953078376
193,1.0534213786086433
194,1.0478839911914148
195,1.049636320029737
196,1.045041961976305
197,1.0438292593525795
198,1.0427620385253165
199,1.0439993896757362
200,1.0460130333849071
201,1.051200598406641
202,1.049785163926532
203,1.049349964841603
204,1.0498704383599533
205,1.0490669883452748
206,1.0492188391447583
207,1.0349912772690666
208,1.0460977258480142
209,1.025928046232851
210,1.0354678539905533
211,1.043504671690589
212,1.0479356230916324
213,1.0444082327954018
214,1.0443427546986295
215,1.0492289619320168
216,1.04417614101675
217,1.0448923582048597
218,1.0494124936258773
219,1.0405526874876239
220,1.0374682963344923
221,1.0374828113908157
222,1.0445172238705012
223,1.0442688164032727
224,1.0400763201945815
225,1.0385246209808159
226,1.0432419783593019
227,1.0418807844962397
228,1.0473648003510687
229,1.03878159327174
230,1.0357386941525566
231,1.034088962167448
232,1.0427283845662227
233,1.0374169643308118
234,1.03982095950117
235,1.034231858267148
236,1.0363232844894592
237,1.0312602767846024
238,1.0379435519355866
239,1.034472468730101
240,1.0346312150161758
241,1.0347083880816001
242,1.0336932612553835
243,1.034946281551394
244,1.0210191909205657
245,1.011164138001311
246,1.0185764626347087
247,1.018446005703375
248,1.0165965324240798
249,1.0175918517372833
250,1.0238529464518635
251,1.0203754051579434
252,1.0230755478535023
253,1.0250476868467706
254,1.0231155514286034
255,1.0240311251194414
256,1.0241870777958992
257,1.0261691849550971
258,1.023625538664753
259,1.0267735940931235
260,1.024877748894305
261,1.0236287226766663
262,1.0258259233247058
263,1.0281214215848118
264,1.01922929166073
265,1.017451778180837
266,1.0182302154788072
267,1.0209794730169608
268,1.022244764360377
269,1.0223030677635714
270,1.0225795003969362
271,1.021155418513239
272,1.0239427667342687
273,1.0214290694890442
274,1.018438362623253
275,1.0189991444925834
276,1.021390535750738
277,1.0209675219209697
278,1.017370390573418
279,1.021729679359989
280,1.0213306838717253
281,1.0209959551880206
282,1.0196724308941993
283,1.0192070423405446
284,1.0203874340113224
285,1.018825954207871
286,1.0187945181493998
287,1.0159119575694462
288,1.0165532011895788
289,1.0168147215471028
290,1.0135691060760579
291,1.0156686157200159
292,1.016194175623674
293,1.0130859945749664
294,1.0113820861986154
295,1.0129031084984743
296,1.0151927038504451
297,1.0139941333280624
298,1.0124528030652573
299,1.010214084856052
300,1.0076060052523415
