,0
0,-0.0012920039
1,-0.001292585
2,-0.0012930665
3,-0.0012934456
4,-0.0012937632
5,-0.0012940249
6,-0.0012941925
7,-0.0012943667
8,-0.0012944794
9,-0.0012945697
10,-0.0012946498
11,-0.0011256082
12,-0.0010050327
13,-0.0010797052
14,-0.0010506805
15,-0.0010812894
16,-0.0007401459
17,-0.00058928377
18,-0.001019457
19,-0.0011466384
20,-0.0010273742
21,-0.001009978
22,-0.0011464037
23,-0.0011943342
24,-0.0012248304
25,-0.0012367746
26,-0.0011706935
27,-0.001166483
28,-0.0012264854
29,-0.0012281673
30,-0.0012371518
31,-0.0012595212
32,-0.0012690887
33,-0.0012743665
34,-0.0012778832
35,-0.0012806297
36,-0.0012830241
37,-0.0012851205
38,-0.001286904
39,-0.0012884584
40,-0.0012897631
41,-0.0012908034
42,-0.0012917022
43,-0.0012923895
44,-0.0012929697
45,-0.0012934456
46,-0.001293725
47,-0.0012940165
48,-0.0012942177
49,-0.00129439
50,-0.0012944775
51,-0.0012945771
52,-0.0012930488
53,-0.0012895918
54,-0.0012171675
55,-0.001135674
56,-0.00042044336
57,-0.00043863116
58,-0.0008437956
59,-0.0011098847
60,-0.0011980316
61,-0.0012235992
62,-0.0011853703
63,-0.0006123228
64,0.00012642366
65,0.00026053132
66,-0.00028345326
67,-0.00030048902
68,-0.0008380596
69,-0.001009381
70,-0.0010952443
71,-0.001078759
72,-0.0010576608
73,-0.00092040526
74,-0.00086359645
75,-0.00039329717
76,-2.700428e-05
77,-0.00063869695
78,-0.00025809335
79,0.0013181468
80,0.00023777352
81,-0.00057212415
82,-0.0008659173
83,-0.0009498863
84,-0.00088162965
85,-0.00091077725
86,-0.00081412273
87,-0.00078332855
88,-0.00095560646
89,-0.00037288072
90,-0.0005532723
91,-0.00013311917
92,-0.00026624056
93,0.00022518577
94,-0.00016158319
95,-0.0005128939
96,-0.00083201996
97,-0.0012467137
98,-0.0015291047
99,-0.0014254904
100,-0.0010303432
101,-0.0010012459
102,-0.0014077096
103,-0.0015292853
104,-0.0015654197
105,-0.0015670384
106,-0.0012803735
107,-0.0007413818
108,-0.0009852886
109,-0.001337391
110,-0.0014672565
111,-0.0014778018
112,-0.0014632462
113,-0.0012949553
114,-0.0010492249
115,-0.0013573613
116,-0.001475291
117,-0.0015000791
118,-0.0015042672
119,-0.0015346982
120,-0.001545522
121,-0.0015526587
122,-0.0015638849
123,-0.0015723068
124,-0.0015792797
125,-0.0015854292
126,-0.0015909398
127,-0.0015955229
128,-0.0015945822
129,-0.0015946372
130,-0.0012572041
131,-0.0005807361
132,-0.0010811301
133,-0.0010028292
134,-0.0013538391
135,-0.0014736081
136,-0.0015092917
137,-0.0015051157
138,-0.0014906848
139,-0.0014474696
140,-0.0011183728
141,-0.0006070981
142,-0.00037025625
143,-0.00061230233
144,-0.0010127934
145,-0.0011457956
146,-0.0011794387
147,-0.001189984
148,-0.0007375913
149,-0.00056824984
150,-0.0009920426
151,-0.0011310388
152,-0.0011863314
153,-0.0012124466
154,-0.0012235657
155,-0.0012301576
156,-0.0012370112
157,-0.0012448101
