,0
0,-0.00096533494
1,-0.00080436515
2,-0.0006871042
3,0.0001808363
4,0.001105323
5,-1.8634368e-05
6,-0.0009526131
7,0.0011426429
8,0.0031262892
9,0.004413027
10,0.005320161
11,0.004632361
12,0.0038419697
13,0.0034888345
14,0.0016615125
15,-0.00041279988
16,0.0007827948
17,0.0007949094
18,-1.44732185e-05
19,-0.0024488983
20,-0.0023886492
21,6.382866e-05
22,-0.0019095582
23,-0.002640639
24,-0.0030517397
25,-0.0006568362
26,-0.0022511152
27,0.0005768533
28,-0.00035717012
29,0.0014973278
30,0.0013791653
31,0.00064031733
32,0.00095853163
33,0.0025995555
34,0.0030015404
35,0.002468336
36,0.0025315168
37,0.00045517413
38,0.0023938972
39,0.0019346508
40,0.003906924
41,0.0037267203
42,0.004416715
43,0.004626989
44,0.0050627063
45,0.0042425278
46,0.0047861296
47,0.005079757
48,0.0034882943
49,0.004030037
50,0.0016084644
51,-0.000315391
52,-0.0002102037
53,-0.00018741982
54,-0.0013133255
55,-0.003706724
56,0.0016290839
57,0.003840908
58,0.006819758
59,0.004641268
60,0.0032663601
61,0.0046438235
62,0.0015715095
63,0.008175805
64,0.00052162213
65,0.0037527564
66,0.007510833
67,0.006402913
68,0.004307344
69,0.0043626386
70,0.0029643099
71,0.0029237713
72,0.0045202705
73,0.0028362828
74,0.002993628
75,0.0035188193
76,0.008704569
77,0.010677557
78,0.01014084
79,0.012029152
80,0.010788366
81,0.009206805
82,0.005026284
83,0.0054221745
84,0.0010385695
85,0.0054616923
86,0.004729762
87,0.0056160013
88,0.0072779465
89,0.009547897
90,0.009276036
91,0.0091657005
92,0.005234893
93,0.0031874585
94,0.0012494731
95,-0.00019770535
96,-0.0011289981
97,-0.0014737737
98,-0.0017876816
99,-0.0015312624
100,-0.0014374149
101,-0.0009979126
102,-0.00088436576
103,0.0020992379
104,0.00028206734
105,-0.00044851424
106,-0.00012341188
107,-5.5194367e-05
108,0.0027855108
109,0.0017096656
110,0.00018908782
111,0.0021635252
112,-0.0012861346
113,-2.6938505e-06
114,-1.2938399e-05
115,0.0005087326
116,0.001226801
117,0.001933522
118,0.0023331675
119,0.0039663124
120,0.0013685967
121,0.0009551379
122,0.0012457329
123,0.0014054994
124,0.0014203037
125,0.0041919234
126,0.0025106515
127,0.0028357017
128,0.003069147
129,0.003831606
130,0.003051519
131,0.0044590044
132,0.004872169
133,0.004658611
134,0.0050669904
135,0.0048966347
136,0.005389172
137,0.003523081
138,0.0034103147
139,0.0034604757
140,0.0036677471
141,0.0033985558
142,0.0033045686
143,0.0022358778
144,0.0018011178
145,0.0024250667
146,0.0027449313
147,0.0030735894
148,0.0031462978
149,0.0029286793
150,0.0031555328
151,0.0022838241
152,0.002390157
153,0.0008516959
154,0.00015901169
155,0.00054973504
156,0.0020563356
157,0.002412939
158,0.0030276119
159,0.001986343
160,0.0018562577
161,0.003297565
162,0.0015125466
