,0
0,0.003083895
1,0.0010729543
2,0.0038550794
3,0.004126041
4,-0.00044604496
5,0.0021204306
6,0.0007061352
7,0.0002957479
8,0.00078990764
9,0.00063956704
10,0.0030274363
11,0.0015676197
12,0.0010613165
13,0.0013806884
14,0.0018098595
15,0.0021603564
16,0.0024078581
17,0.0025768941
18,0.0027234908
19,0.003229349
20,0.002671348
21,0.0027768584
22,0.00274082
23,0.0028486568
24,0.00287088
25,0.0028388049
26,0.0028407262
27,0.002827432
28,0.0026985938
29,0.0029932028
30,0.0029181158
31,0.0031828987
32,0.003189839
33,0.003190673
34,0.0031913267
35,0.0031918166
36,0.0031921943
37,0.003192529
38,0.0031927563
39,0.0031929472
40,0.003193087
41,0.0031932294
42,0.0031933123
43,0.0031934073
44,0.0031934073
45,0.003193493
46,0.0031941393
47,0.0031846324
48,0.0032015983
49,0.0032639173
50,0.0032694284
51,0.0032528173
52,0.0033156164
53,0.0035712095
54,0.003530766
55,0.0036963793
56,0.0036964975
57,0.0036970396
58,0.003700567
59,0.0036478695
60,0.0038315384
61,0.0038315384
62,0.0038315384
63,0.0038315384
64,0.0038315384
65,0.0038315384
66,0.0038315384
67,0.0038315384
68,0.0038315384
69,0.0038315384
70,0.0038315384
71,0.0038315384
72,0.0038315384
73,0.0038315384
74,0.0038315384
75,0.0038315384
76,0.0038315384
77,0.0038315384
78,0.0038315384
79,0.0038315384
80,0.0038315384
81,0.0038315384
82,0.0038315384
83,0.0038315384
84,0.0038315384
85,0.0038315384
86,0.0038315384
87,0.0038315384
88,0.0038315384
89,0.0038315384
90,0.0038315384
91,0.0038315384
92,0.0038315384
93,0.0038315384
94,0.0038315384
95,0.0038315384
96,0.0038315384
97,0.0038315384
98,0.0038315384
99,0.0038315384
100,0.0038315384
101,0.0038315384
102,0.0038315384
103,0.0038315384
104,0.0038315384
105,0.0038315384
106,0.0038315384
107,0.0038315384
108,0.0038315384
109,0.0038315384
110,0.0038315384
111,0.0038315384
112,0.0038315384
113,0.0038315384
114,0.0038315384
115,0.0038315384
116,0.0038315384
117,0.0038315384
118,0.0038315384
119,0.0038315384
120,0.0038315384
121,0.0038315384
122,0.0038315384
123,0.0038315384
124,0.0038315384
125,0.0038315384
126,0.0038315384
127,0.0038315384
128,0.0038315384
129,0.0038315384
130,0.0038315384
131,0.0038315384
132,0.0038315384
133,0.0038315384
134,0.0038315384
135,0.0038315384
136,0.0038315384
137,0.00579747
138,0.00041976932
139,0.0020316401
140,0.002247556
141,0.0014987866
142,0.0019186017
143,0.001830411
144,0.0023723454
145,0.004633077
146,0.0022203056
147,0.0019866657
148,0.001483471
149,0.0016391313
150,0.0019531072
151,0.005402643
152,0.0033550574
153,0.0024882052
154,0.0037736762
155,0.0038767229
156,0.00019357528
157,-0.0007622113
158,-0.0033473969
159,-0.00014011574
160,-0.0013656096
161,-0.003921412
162,0.00072112854
163,0.0029385826
164,0.00023286033
165,0.0004158317
166,-0.00031250913
167,-0.0010800977
168,0.0016405572
169,0.004129104
170,0.0013325427
171,-0.002532377
172,-0.0012928249
173,-0.0016841918
174,-0.0013530162
175,-0.0006382634
176,2.2946624e-06
177,0.00047477137
178,0.0007941405
179,0.0010001509
180,0.0011294967
181,0.001209569
182,0.0012594367
183,0.0012938221
184,0.0013389726
185,0.0015150158
186,0.002994482
187,0.0026972047
188,0.0027019246
189,0.0027055782
190,0.0027084742
191,0.0027108714
192,0.002712789
193,0.0027145115
194,0.0040493626
195,0.002822301
196,0.0021942928
197,0.0021698559
198,0.002301226
199,0.0024426868
200,0.0025527184
201,0.0026171748
202,0.0027283533
203,0.0027664131
204,0.0028062616
205,0.003201833
206,0.0026869406
207,0.002779862
208,0.0030246638
209,0.0029659471
210,0.0032678954
211,0.0032620993
212,0.0032813326
213,0.0033197962
214,0.0033204146
215,0.0033210488
216,0.0033227727
217,0.0033085658
218,0.0032829195
219,0.0032897675
220,0.0038311742
221,0.007917162
222,0.000596973
223,-0.0018033256
224,-0.002074021
225,0.0020122034
226,0.0031044693
227,0.0016086501
228,0.002719868
229,0.0017777727
230,0.0025034258
231,-0.0009800905
232,-0.0005765419
233,-3.073481e-06
234,-0.0003445578
235,-4.0128012e-05
236,0.0004641813
237,0.0013243154
238,0.0010849758
239,0.001216919
240,0.0015390542
241,0.0018464316
242,0.0017921961
243,0.0017685703
244,0.0010621463
245,0.0010553709
246,0.001994959
247,0.0013033225
248,0.0034901127
249,0.0027227593
250,0.0012055346
251,0.0029600714
252,0.001378917
253,0.0012748026
254,0.00020787853
255,-0.0008725013
256,-0.0006878666
257,0.0001586302
